timestamp,sim_site_id,sim_position,sim_sector_id,vendor_site_key,cell_uid,cell_id,vendor_cell_name,cell_availability,rrc_setup_success_rate,rrc_drop_rate,erab_setup_success_rate,erab_drop_rate,dl_prb_utilization,active_users,traffic_volume_dl_kbyte,rssi_avg_dbm,tx_power_w,dl_throughput_mbps,ul_throughput_mbps,dl_bler,ul_bler,handover_intra_enb_intra_freq_success,handover_intra_enb_inter_freq_success,handover_inter_enb_x2_success,handover_inter_enb_s1_success,cod_state,cod_confidence,cod_reason
20-May-2026 07:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,0.988,0.0146,0.9772,0,0.3362,4.1,601247.65,-83.6513,23.0851,17.59624,0.84568,0.1249,0.0489,1,1,1,0.9125,normal,medium,normal_kpi
20-May-2026 08:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.007,0.9882,0.0017,0.5147,5.5394,1060450.51,-83.3983,27.5566,20.09864,1.14832,0.1269,0.0512,0.9474,0.987,1,0.9333,normal,medium,normal_kpi
20-May-2026 08:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0013,1,0.0008,0.2918,5.285,385203.46,-83.2602,23.1469,13.15304,0.71408,0.1245,0.0488,1,1,1,0.9403,normal,medium,normal_kpi
20-May-2026 08:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0023,1,0.002,0.4737,6.2306,827536.92,-81.8028,28.2476,17.18592,0.68944,0.1245,0.0458,1,0.9895,1,0.9094,normal,medium,normal_kpi
20-May-2026 08:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.3992,5.7694,589821.19,-82.1673,25.761,14.358,0.77832,0.1148,0.0475,1,1,1,0.9271,normal,medium,normal_kpi
20-May-2026 09:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0011,1,0.0013,0.4753,7.9128,814053.25,-81.3326,30.5715,15.9596,0.77144,0.1172,0.0473,0.963,1,1,0.8638,normal,medium,normal_kpi
20-May-2026 09:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.3407,6.0583,456376.88,-81.2717,26.9389,12.4988,0.93408,0.1229,0.0487,1,1,1,0.9516,normal,medium,normal_kpi
20-May-2026 09:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0022,1,0.0032,0.5037,7.4961,757936.09,-82.2476,29.3044,14.44296,0.87808,0.1256,0.0463,1,1,1,0.9382,normal,medium,normal_kpi
20-May-2026 09:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0013,1,0.0014,0.3841,5.2256,865876.21,-82.7223,23.6769,21.65912,0.73312,0.1125,0.0575,1,1,1,0.8865,normal,medium,normal_kpi
20-May-2026 10:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0032,1,0.0036,0.4545,7.6178,1040395.3,-80.9801,26.8183,21.95232,0.89632,0.1145,0.0431,0.9697,1,1,0.9242,normal,medium,normal_kpi
20-May-2026 10:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0011,1,0.0006,0.4968,8.5939,991115.7,-79.7255,29.5062,18.38456,0.94928,0.1209,0.0377,1,1,1,0.9081,normal,medium,normal_kpi
20-May-2026 10:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,0.9973,0.0034,0.9969,0.0038,0.4323,8.345,785155.92,-81.0563,29.9579,15.81728,1.1084,0.1121,0.0428,1,1,1,0.9134,normal,medium,normal_kpi
20-May-2026 10:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0011,0.9935,0.0013,0.4377,7.3239,977328.92,-79.7082,30.5758,20.73632,1.25008,0.1122,0.0404,1,1,1,0.901,normal,medium,normal_kpi
20-May-2026 11:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0029,1,0.0022,0.6811,10.4383,1542357.76,-79.1989,34.4314,21.7352,1.04264,0.1155,0.0468,0.9667,0.9927,1,0.9242,normal,medium,normal_kpi
20-May-2026 11:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,0.9973,0.004,0.9966,0.0035,0.6005,9.7256,1526628.11,-77.4693,34.0834,23.59624,1.12616,0.1169,0.0471,0.9756,0.9915,1,0.9241,normal,medium,normal_kpi
20-May-2026 11:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0036,0.9964,0.0034,0.3956,8.4428,883676.43,-80.5148,28.4174,20.0128,1.0124,0.1149,0.0458,1,1,1,0.8924,normal,medium,normal_kpi
20-May-2026 11:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0023,1,0.0026,0.4432,9.2394,950281.05,-79.4091,28.4663,19.11056,1.33984,0.1172,0.0439,1,1,1,0.9097,normal,medium,normal_kpi
20-May-2026 12:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.002,0.9985,0.0023,0.5107,10.1144,1140298.12,-76.7001,28.8031,19.75552,3.16896,0.1218,0.0524,0.9783,1,1,0.9193,normal,medium,normal_kpi
20-May-2026 12:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0049,1,0.0039,0.5932,10.6733,1289257.2,-78.0863,29.7615,20.41696,1.10648,0.114,0.0481,1,1,1,0.9158,normal,medium,normal_kpi
20-May-2026 12:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.002,1,0.0024,0.5461,8.7822,1227468.6,-79.3114,32.9572,20.74632,0.7872,0.1171,0.0447,0.9333,1,1,0.8944,normal,medium,normal_kpi
20-May-2026 12:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0012,1,0.0015,0.2506,10.5156,557774.84,-79.0812,21.282,20.93552,0.82392,0.1217,0.039,1,1,1,0.9401,normal,medium,normal_kpi
20-May-2026 13:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.0814,11.9083,166723.22,-79.6083,15.6149,18.556,0.81056,0.1267,0.0407,1,1,1,0.9577,normal,medium,normal_kpi
20-May-2026 13:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0048,0.9956,0.0055,0.1376,13.9789,378121.9,-77.0088,17.7696,22.40288,0.94576,0.1239,0.0442,1,0.993,1,0.8981,normal,medium,normal_kpi
20-May-2026 13:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,0.9982,0,0.2126,12.7228,458110.45,-78.0298,21.4932,17.51512,1.04736,0.1139,0.0511,1,1,1,0.8997,normal,medium,normal_kpi
20-May-2026 13:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,0.9974,0.0041,0.997,0.0053,0.5266,10.7228,1012140.33,-79.4029,29.0843,17.71576,1.06224,0.1185,0.0415,1,1,1,0.9157,normal,medium,normal_kpi
20-May-2026 14:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.003,0.9968,0.0017,0.495,9.3706,832473.63,-78.5666,31.6624,15.41856,0.9332,0.1206,0.0412,1,0.993,1,0.9176,normal,medium,normal_kpi
20-May-2026 14:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0013,1,0.0014,0.345,7.52,719609.34,-80.5835,26.2118,18.39264,0.88416,0.1132,0.0428,1,1,1,0.9078,normal,medium,normal_kpi
20-May-2026 14:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.4117,7.39,756160.59,-79.678,27.5146,16.79048,0.97016,0.1157,0.0425,1,1,1,0.9048,normal,medium,normal_kpi
20-May-2026 14:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0012,1,0.0013,0.3252,6.7944,551483.75,-77.008,25.8395,15.75504,0.72752,0.1159,0.0465,1,1,1,0.9093,normal,medium,normal_kpi
20-May-2026 15:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,0.9969,0,1,0,0.3485,6.4433,787920.71,-78.7375,26.0825,20.57144,0.76856,0.1158,0.0468,1,0.99,1,0.8792,normal,medium,normal_kpi
20-May-2026 15:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0012,1,0.0014,0.3357,6.5839,706161.51,-80.8779,22.5166,19.28448,0.75432,0.1165,0.0593,1,1,1,0.8992,normal,medium,normal_kpi
20-May-2026 15:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,0.9972,0.0048,0.9944,0.0036,0.3549,6.6711,633188.57,-78.1568,23.555,15.47176,0.9584,0.1184,0.0444,1,0.9891,1,0.9134,normal,medium,normal_kpi
20-May-2026 15:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0014,1,0.0016,0.3878,6.7,792955.82,-79.6315,26.2819,18.56424,0.73504,0.1121,0.0371,1,0.99,1,0.868,normal,medium,normal_kpi
20-May-2026 16:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0034,0.9957,0.0027,0.5241,8.7194,1022184.76,-78.8967,31.6569,18.50848,0.97448,0.1221,0.0443,1,0.9891,1,0.9021,normal,medium,normal_kpi
20-May-2026 16:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0047,1,0.0065,0.4828,7.7256,883089,-77.9807,28.8327,17.34792,1.25832,0.1197,0.0442,0.9474,0.9919,1,0.8754,normal,medium,normal_kpi
20-May-2026 16:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0011,1,0.0007,0.4425,7.2544,698917.35,-78.3137,29.9145,14.81288,0.95744,0.1128,0.0447,1,1,1,0.9108,normal,medium,normal_kpi
20-May-2026 16:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,0.9935,0.0055,0.996,0.0043,0.4858,8.2767,955558.87,-77.9505,30.4813,18.28608,0.89328,0.1121,0.0534,0.9643,1,1,0.9216,normal,medium,normal_kpi
20-May-2026 17:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0022,1,0.0024,0.432,8.6761,934647.14,-79.2574,30.9624,19.01536,1.01984,0.1128,0.0448,1,0.9862,1,0.9061,normal,medium,normal_kpi
20-May-2026 17:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.3729,7.6989,695189.09,-78.0473,26.7866,16.03688,1.62432,0.1189,0.0482,1,0.99,1,0.8694,normal,medium,normal_kpi
20-May-2026 17:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,0.9948,0.004,0.9969,0.0023,0.4101,9.4283,728039.74,-76.0072,27.3584,15.17832,1.14016,0.1122,0.0446,1,0.9847,1,0.8735,normal,medium,normal_kpi
20-May-2026 17:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.5006,8.4111,930494.5,-78.8631,30.0602,17.4132,0.69856,0.1133,0.0432,1,0.9927,1,0.9229,normal,medium,normal_kpi
20-May-2026 18:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0021,0.9982,0.0012,0.4427,10.0172,783373.78,-78.4792,29.402,14.95528,1.1056,0.1152,0.0463,0.9,0.9928,1,0.912,normal,medium,normal_kpi
20-May-2026 18:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0025,1,0.0029,0.3474,6.5339,583819.64,-79.3385,24.8078,15.44072,0.78576,0.1169,0.0465,1,1,1,0.9267,normal,medium,normal_kpi
20-May-2026 18:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0039,0.9958,0.0044,0.3407,5.9772,599482.52,-79.1356,28.7927,16.84536,0.6124,0.1277,0.0508,1,0.9881,1,0.9548,normal,medium,normal_kpi
20-May-2026 18:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0015,1,0.0016,0.4579,6.6206,902979.11,-79.3343,28.6636,18.82352,0.82496,0.1181,0.0453,1,0.988,1,0.9311,normal,medium,normal_kpi
20-May-2026 19:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0032,1,0.0036,0.3777,6.9989,786852.78,-78.9369,27.8017,19.27432,0.9584,0.1174,0.047,0.9444,0.9792,1,0.9496,normal,medium,normal_kpi
20-May-2026 19:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.4111,6.7583,867366.11,-80.3968,28.156,20.13272,0.6808,0.1164,0.0522,1,1,1,0.9289,normal,medium,normal_kpi
20-May-2026 19:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0017,1,0.0018,0.3144,7.0511,639353.91,-80.4823,24.4219,18.15704,0.93056,0.1207,0.044,0.9333,1,1,0.9333,normal,medium,normal_kpi
20-May-2026 19:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0045,0.9922,0.0008,0.4185,6.6706,905508.92,-78.7319,25.52,20.40392,0.80088,0.1198,0.0464,0.9524,1,1,0.9545,normal,medium,normal_kpi
20-May-2026 20:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0016,0.9977,0.0019,0.4248,6.9861,964286.98,-77.0638,29.6288,19.26848,0.92424,0.1122,0.0427,1,1,1,0.9065,normal,medium,normal_kpi
20-May-2026 20:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,0.995,0,0.4466,6.8406,965584.09,-78.4169,27.9416,19.68128,1.3392,0.1123,0.0441,1,1,1,0.9342,normal,medium,normal_kpi
20-May-2026 20:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.6072,11.5589,1518871.56,-78.2434,31.8065,22.50728,1.05872,0.1167,0.0393,0.9091,0.9865,1,0.8822,normal,medium,normal_kpi
20-May-2026 20:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0063,0.9971,0.0064,0.5723,10.4294,1735664.87,-77.8238,32.2954,27.00424,1.17872,0.1129,0.0429,1,1,1,0.9231,normal,medium,normal_kpi
20-May-2026 21:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0013,1,0.0014,0.5182,7.6817,1229082.66,-77.4117,25.6041,21.76048,1.28576,0.1134,0.0491,1,1,1,0.8767,normal,medium,normal_kpi
20-May-2026 21:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0015,1,0.0017,0.6221,9.6644,1177934.52,-78.1612,33.2887,17.65288,1.06368,0.1242,0.0457,1,0.9848,1,0.8966,normal,medium,normal_kpi
20-May-2026 21:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0029,1,0.0024,0.5769,8.8333,1102231.75,-78.8091,30.4553,17.95656,1.06016,0.122,0.0487,1,1,1,0.902,normal,medium,normal_kpi
20-May-2026 21:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0013,0.9967,0,0.7044,10.0639,1291422.13,-78.5619,32.5124,17.88496,1.08168,0.1147,0.0396,1,1,1,0.9419,normal,medium,normal_kpi
20-May-2026 22:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0027,0.9953,0.003,0.5239,10.1667,1275254.3,-77.4408,31.2013,20.98224,0.96248,0.1139,0.0408,1,1,1,0.9183,normal,medium,normal_kpi
20-May-2026 22:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0015,1,0.0017,0.5135,11.2911,1082503.05,-75.2872,31.838,17.23984,1.49832,0.1111,0.042,1,1,1,0.9179,normal,medium,normal_kpi
20-May-2026 22:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0018,1,0.002,0.5859,9.8072,1440853.23,-76.0866,34.1303,21.70896,1.37848,0.1118,0.0395,1,1,1,0.9405,normal,medium,normal_kpi
20-May-2026 22:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0017,1,0.0019,0.4987,7.9828,1318731.72,-80.4221,32.6245,24.19784,0.9236,0.1141,0.0442,1,1,1,0.9333,normal,medium,normal_kpi
20-May-2026 23:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0019,1,0.0022,0.5436,9.5178,1247958.66,-80.2627,30.386,20.99368,0.97528,0.1153,0.0531,1,1,1,0.9037,normal,medium,normal_kpi
20-May-2026 23:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0019,1,0.0023,0.3292,7.0106,724587.71,-80.7184,27.1705,18.89,0.83776,0.1271,0.0408,1,1,1,0.8898,normal,medium,normal_kpi
20-May-2026 23:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0023,0.9975,0.0013,0.3825,7.3872,694267.92,-80.5636,28.4644,15.93904,0.82424,0.1186,0.0403,1,1,1,0.819,normal,medium,normal_kpi
20-May-2026 23:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.5241,7.9644,1318920.37,-79.8802,29.8833,23.20896,0.9752,0.1179,0.0422,1,0.9831,1,0.9407,normal,medium,normal_kpi
21-May-2026 00:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,0.9976,0,0.3809,6.3811,983019.08,-81.2666,26.4464,23.03632,0.77608,0.1195,0.0495,1,1,1,0.951,normal,medium,normal_kpi
21-May-2026 00:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.4471,6.0817,1298026.43,-80.8009,28.381,26.75912,0.84208,0.1162,0.0578,1,1,1,0.9389,normal,medium,normal_kpi
21-May-2026 00:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,0.9922,0,0.4574,6.9183,1388951.81,-79.5538,27.771,27.09704,1.01168,0.1179,0.0444,1,1,1,0.9286,normal,medium,normal_kpi
21-May-2026 00:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.6389,7.7217,2162390.63,-81.0673,33.5084,31.73392,0.8184,0.1123,0.0429,0.75,1,1,0.9697,normal,medium,normal_kpi
21-May-2026 01:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0034,1,0.0037,0.3766,5.2272,1117542.98,-83.0944,23.83,28.15616,0.7484,0.1152,0.046,1,1,1,0.9072,normal,medium,normal_kpi
21-May-2026 01:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.3001,4.59,767866.78,-83.7691,25.4981,23.95416,0.78888,0.1145,0.0501,1,1,1,0.9254,normal,medium,normal_kpi
21-May-2026 01:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.1645,3.8472,398063.84,-85.123,17.2954,21.83176,0.85104,0.1119,0.0504,1,1,1,0.9412,normal,medium,normal_kpi
21-May-2026 01:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.1526,4.33,467286.91,-85.6271,17.7514,27.80248,0.6828,0.108,0.0731,1,1,1,0.9706,normal,medium,normal_kpi
21-May-2026 02:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0047,1,0.0056,0.3589,4.2889,1076550.3,-83.6637,24.6359,28.90256,0.50488,0.1253,0.0642,1,1,1,1,normal,medium,normal_kpi
21-May-2026 02:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.2546,4.7239,724180.31,-86.1935,22.0994,26.80744,0.98112,0.123,0.0482,1,1,1,0.8333,normal,medium,normal_kpi
21-May-2026 02:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.273,4.26,779224.83,-85.5018,19.2473,28.12448,0.58744,0.122,0.0615,1,1,1,0.8462,normal,medium,normal_kpi
21-May-2026 02:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.3557,4.7411,1169721.13,-84.1918,23.3244,31.70416,0.51976,0.1216,0.0719,1,1,1,0.907,normal,medium,normal_kpi
21-May-2026 03:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.1083,3.8072,256816.76,-83.9631,13.6393,23.18808,0.52528,0.178,0.0531,1,1,1,0.8462,normal,medium,normal_kpi
21-May-2026 03:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.006,1,0.0068,0.1398,4.6472,519837.96,-84.6258,17.45,28.48272,5.38296,0.141,0.0624,1,1,1,1,normal,medium,normal_kpi
21-May-2026 03:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.1244,4.3201,586604.99,-83.9208,14.5178,32.1084,6.29536,0.1099,0.0625,1,1,1,0.7619,normal,medium,normal_kpi
21-May-2026 03:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.1004,3.7689,482133.34,-86.1171,14.0386,32.75136,3.23256,0.119,0.0435,1,1,1,0.6923,normal,medium,normal_kpi
21-May-2026 04:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.1997,4.2127,692029.74,-86.8148,19.0615,28.13672,1.55952,0.1307,0.0387,1,1,1,1,normal,medium,normal_kpi
21-May-2026 04:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,0.991,0,1,0,0.0557,3.1844,120597.41,-87.0117,12.0929,12.12872,2.10848,0.1144,0.0675,1,1,1,0.9615,normal,medium,normal_kpi
21-May-2026 04:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.0653,2.1644,209052.08,-89.4512,13.3826,31.96272,0.42648,0.1196,0.0599,1,1,1,0.8571,normal,medium,normal_kpi
21-May-2026 04:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.0461,2.5383,118078.22,-89.284,11.6177,28.06872,0.4796,0.1334,0.0571,1,1,1,0.85,normal,medium,normal_kpi
21-May-2026 05:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.0506,2.205,157421.09,-90.0428,11.8993,32.72616,0.41856,0.1182,0.089,1,1,1,1,normal,medium,normal_kpi
21-May-2026 05:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.04,1.3233,102868.98,-89.7856,12.8344,23.48,0.42656,0.116,0.05,1,1,1,0.875,normal,medium,normal_kpi
21-May-2026 05:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.0356,0.8811,60443.9,-89.8264,10.7314,29.6876,0.39424,0.1797,0.0668,1,1,1,0.9091,normal,medium,traffic_collapse
21-May-2026 05:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.036,1.1256,73870.67,-88.9926,10.9256,30.43072,0.51184,0.1322,0.0591,1,1,1,1,normal,medium,traffic_collapse
21-May-2026 06:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.0376,1.1333,80380.86,-89.3715,11.5833,30.77072,0.72552,0.1266,0.0601,1,1,1,0.9,normal,medium,traffic_collapse
21-May-2026 06:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.0737,1.0578,222105.7,-89.7567,12.4358,34.92296,0.47864,0.1305,0.0457,1,1,1,1,normal,medium,normal_kpi
21-May-2026 06:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.0809,1.1089,241179.68,-89.1938,14.3801,33.97552,0.61152,0.1344,0.0449,0.6667,1,1,0.8889,normal,medium,normal_kpi
21-May-2026 06:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,0.9939,0,0.123,1.8094,339555.54,-88.8326,14.7961,26.55552,0.73592,0.1283,0.0501,1,1,1,0.9425,normal,medium,normal_kpi
21-May-2026 07:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.1739,2.2744,512409.83,-88.4153,17.4344,30.58112,0.52816,0.1323,0.0545,1,1,1,0.9531,normal,medium,normal_kpi
21-May-2026 07:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,0.9952,0.0149,0.9701,0.0024,0.1784,2.9311,558474.43,-85.9265,18.4904,30.53632,0.848,0.1255,0.0566,1,1,1,0.9235,normal,medium,normal_kpi
21-May-2026 07:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,0.9919,0.0152,0.9774,0,0.1788,3.3944,370194.85,-83.3429,18.2017,20.47624,1.03984,0.1294,0.0552,1,1,1,0.9156,normal,medium,normal_kpi
21-May-2026 07:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,0.9922,0.0088,0.9857,0,0.2702,4.1333,634224.42,-83.6544,19.3824,22.73488,0.80584,0.1188,0.0502,1,1,1,0.9164,normal,medium,normal_kpi
21-May-2026 08:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0012,1,0.0014,0.3517,6.5272,725511.46,-81.6325,24.3303,19.22088,1.14176,0.1222,0.0532,1,1,1,0.9296,normal,medium,normal_kpi
