timestamp,end_timestamp,granularity,vendor_site_key,vendor_file,sim_site_id,sim_position,site_id,eNodeBId,cell_id,cell_uid,vendor_cell_name,vendor_site_name,rrc_setup_success_rate,rrc_drop_rate,erab_setup_success_rate,erab_drop_rate,cell_availability,traffic_volume_dl_kbyte,traffic_volume_ul_kbyte,active_users,max_active_users,dl_throughput_mbps,ul_throughput_mbps,dl_bler,ul_bler,ul_prb_utilization,dl_prb_utilization,handover_intra_enb_intra_freq_success,handover_intra_enb_inter_freq_success,handover_inter_enb_x2_success,handover_inter_enb_s1_success,rssi_min_dbm,rssi_max_dbm,rssi_avg_dbm,tx_power_w,sim_sector_id,sim_azimuth_deg,selected_for_21cell_topology
23-May-2026 10:30:00,23-May-2026 10:45:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0024,1,0.0029,1,748571.69,48854.12,5.1894,12,23.98512,1.0332,0.1141,0.0471,0.2166,0.2817,1,1,0.9902,1,-88.25,-72.73,-83.635,21.8841,13,30,1
23-May-2026 10:45:00,23-May-2026 11:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0023,1,0.0025,1,1047674.42,70003.89,6.4583,15,23.4244,1.17976,0.1139,0.0471,0.2574,0.4123,1,1,1,0.9796,-88.26,-72.58,-82.5571,26.7895,13,30,1
23-May-2026 11:00:00,23-May-2026 11:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0017,1,0.0018,1,1197917.03,162760.85,9.2239,19,23.21104,2.00968,0.1152,0.0457,0.4522,0.4474,1,1,0.9714,1,-87.05,-67.07,-79.2234,28.6284,13,30,1
23-May-2026 11:15:00,23-May-2026 11:30:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0017,1,0.0009,1,673453.57,214084.84,7.1322,14,17.23552,2.64968,0.1159,0.0493,0.5177,0.296,0.9894,1,0.9827,0.9811,-86.63,-72.82,-79.3184,22.16,13,30,1
23-May-2026 11:30:00,23-May-2026 11:45:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0017,1,0.002,1,1062086.63,194870.23,7.345,16,18.67464,2.33944,0.1209,0.056,0.4472,0.5121,1,1,0.9865,1,-86.21,-73.71,-80.7086,28.3787,13,30,1
23-May-2026 11:45:00,23-May-2026 12:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0042,1,0.0046,1,756549.74,45183.32,7.9894,17,21.21808,0.7336,0.1156,0.0513,0.2602,0.308,1,1,0.9901,0.9672,-87.55,-71.58,-82.0265,22.7756,13,30,1
23-May-2026 12:00:00,23-May-2026 12:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0029,1,0.0021,1,1032923.21,68801.3,10.1106,20,21.4016,0.88712,0.1152,0.0475,0.3563,0.4312,0.9957,1,0.9734,0.9794,-87.2,-71.21,-80.599,29.1175,13,30,1
23-May-2026 12:15:00,23-May-2026 12:30:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0031,0.9967,0.0036,1,1185823.36,92326.16,9.9006,19,22.78608,1.17016,0.1163,0.0502,0.3635,0.4727,1,1,0.9963,0.9594,-87.3,-72.4,-80.6003,27.1256,13,30,1
23-May-2026 12:30:00,23-May-2026 12:45:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0011,1,0.0012,1,1236829.61,121438.71,10.6594,21,22.4788,1.37904,0.1227,0.0462,0.4321,0.4736,0.9886,1,0.9838,0.9703,-88.35,-72.56,-80.6763,30.6837,13,30,1
23-May-2026 12:45:00,23-May-2026 13:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.004,1,0.0038,1,676019.92,92470.43,7.5611,17,19.12224,1.27344,0.1123,0.0465,0.358,0.2725,0.9932,1,0.9849,0.9855,-85.7,-75.57,-80.8019,22.8329,13,30,1
23-May-2026 13:00:00,23-May-2026 13:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0019,1,0.0022,1,816713.54,100369.56,16.4639,61,17.59448,1.22696,0.1166,0.0521,0.4913,0.3831,1,1,0.9786,0.9863,-85.54,-70.29,-78.3066,27.6576,13,30,1
23-May-2026 13:15:00,23-May-2026 13:30:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0011,0.9985,0.0009,1,1046459.84,135161.47,30.03,83,16.1392,1.34592,0.1224,0.053,0.7127,0.5544,0.9908,1,0.9718,0.963,-84.23,-69.79,-76.6573,34.4049,13,30,1
23-May-2026 13:30:00,23-May-2026 13:45:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0056,1,0.0062,1,1488738.97,103458.57,12.0661,24,23.2912,1.17736,0.1152,0.0442,0.445,0.5748,1,1,0.9917,1,-85.67,-73.01,-79.9875,32.032,13,30,1
23-May-2026 13:45:00,23-May-2026 14:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0009,1,0.0009,1,1116495.14,122683.01,9.6022,19,20.67344,1.48288,0.1096,0.0468,0.4315,0.4748,1,1,0.9748,0.9385,-86.95,-71,-80.2961,29.5247,13,30,1
23-May-2026 14:00:00,23-May-2026 14:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0033,1,0.0035,1,725384.89,86855.55,10.325,20,18.05664,1.1168,0.1081,0.0493,0.3856,0.3139,1,1,0.9709,0.9724,-87.72,-73.57,-79.5459,23.0707,13,30,1
23-May-2026 14:15:00,23-May-2026 14:30:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0009,1,0.0009,1,1017363.35,99379.73,10.0961,20,20.48816,1.20472,0.117,0.0476,0.404,0.4258,1,1,0.989,0.972,-85.35,-70.49,-79.2959,27.3145,13,30,1
23-May-2026 14:30:00,23-May-2026 14:45:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0025,1,0.0023,1,1367319.85,111567.93,9.9506,23,26.89416,1.34808,0.1134,0.0451,0.4324,0.448,0.9873,1,0.9607,0.9618,-84.74,-68.82,-77.8482,27.8457,13,30,1
23-May-2026 14:45:00,23-May-2026 15:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0054,0.9986,0.005,1,1132193.9,76412.61,8.4233,19,25.71368,1.11368,0.1181,0.0409,0.3221,0.4009,0.9745,0.9231,0.9808,0.9451,-87.54,-76.11,-81.6841,26.0755,13,30,1
23-May-2026 15:00:00,23-May-2026 15:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0029,1,0.0027,1,1294964.73,115752.21,10.865,20,19.96584,1.3708,0.1195,0.0455,0.3859,0.596,1,1,0.9888,0.9483,-84.62,-69.5,-78.8344,31.5771,13,30,1
23-May-2026 15:15:00,23-May-2026 15:30:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,1306691.03,67928.43,9.2149,19,16.28656,0.77144,0.1241,0.0469,0.3477,0.7989,0.9943,0.95,0.9879,0.9619,-86.42,-75.8,-82.0629,35.7321,13,30,1
23-May-2026 15:30:00,23-May-2026 15:45:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0011,1,0.0006,1,1317842.39,82734.89,8.975,21,20.66584,1.03576,0.1173,0.0447,0.3696,0.608,0.992,1,0.9901,0.9623,-86.3,-67.69,-80.2267,30.475,13,30,1
23-May-2026 15:45:00,23-May-2026 16:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),0.9978,0.0011,1,0.0013,1,914798.56,71097.75,8.0561,16,19.80264,0.97208,0.1179,0.0454,0.3479,0.4128,1,1,0.9623,1,-84.89,-67.63,-80.1241,24.6192,13,30,1
23-May-2026 16:00:00,23-May-2026 16:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,1333076.62,107251.38,9.7694,22,20.45456,1.2892,0.1217,0.0399,0.4007,0.6208,1,1,0.9733,0.957,-85.75,-70.79,-80.0499,32.22,13,30,1
23-May-2026 16:15:00,23-May-2026 16:30:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),0.9978,0,1,0,1,949684.82,70703.86,8.1433,15,19.33936,0.99352,0.1262,0.0463,0.3397,0.4515,1,1,0.9825,0.9485,-88.11,-74.09,-81.4984,26.3229,13,30,1
23-May-2026 16:30:00,23-May-2026 16:45:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0012,1,0.0013,1,1633606.95,89292.07,9.8117,21,27.10776,1.06032,0.1204,0.0432,0.4308,0.5621,1,1,0.9898,0.9595,-86.28,-73.18,-81.5745,31.6563,13,30,1
23-May-2026 16:45:00,23-May-2026 17:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,2091948.47,104852.69,11.3194,20,25.32016,1.09912,0.12,0.0388,0.4802,0.8082,1,1,0.9896,0.954,-87.02,-69.78,-79.2053,35.3673,13,30,1
23-May-2026 17:00:00,23-May-2026 17:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,1060125.83,76315.44,8.6372,18,21.98872,1.01752,0.129,0.0426,0.3781,0.4336,1,1,0.9742,1,-87.38,-76.1,-81.6123,27.3533,13,30,1
23-May-2026 17:15:00,23-May-2026 17:30:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0012,1,0.002,1,1383589.69,130517.51,10.5211,20,22.54304,1.42152,0.1171,0.0446,0.5129,0.5541,1,1,0.9898,0.9884,-85.47,-74.67,-79.7549,29.0275,13,30,1
23-May-2026 17:30:00,23-May-2026 17:45:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,637022.48,83498.44,7.86,17,19.76296,1.20912,0.1088,0.0438,0.3347,0.2565,1,1,0.9787,0.9524,-85.82,-67.54,-79.7245,23.4316,13,30,1
23-May-2026 17:45:00,23-May-2026 18:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0028,1,0.0023,1,796006.95,79453.01,7.8111,16,20.17632,1.1004,0.1532,0.0472,0.3217,0.3219,1,1,0.9865,0.9559,-86.7,-71.33,-80.6016,25.0523,13,30,1
23-May-2026 18:00:00,23-May-2026 18:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0025,1,0.002,1,681488.38,54075.14,6.4144,14,20.71232,0.84368,0.1143,0.0534,0.27,0.2857,1,0.9922,0.9801,0.9206,-87.73,-72.69,-82.3422,21.327,13,30,1
23-May-2026 18:15:00,23-May-2026 18:30:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0013,1,0,1,729459.56,85156.67,6.5294,16,20.38496,1.3572,0.1831,0.0517,0.2865,0.3252,1,1,0.9927,0.9765,-86.65,-72.65,-81.0713,23.5596,13,30,1
23-May-2026 18:30:00,23-May-2026 18:45:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,732487.35,63019.78,7.8,19,19.32088,0.97856,0.1336,0.046,0.2799,0.3296,0.9927,1,0.9906,0.8706,-87.14,-69.67,-81.3586,25.4286,13,30,1
23-May-2026 18:45:00,23-May-2026 19:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,976633.3,78176.42,8.1828,20,19.97896,1.11552,0.1212,0.0475,0.3278,0.4504,1,1,0.9894,0.9841,-85.11,-71.3,-80.497,27.0377,13,30,1
23-May-2026 19:00:00,23-May-2026 19:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0013,1,0.0014,1,1134586.6,115360.3,8.6283,17,20.81496,1.43592,0.2044,0.0403,0.3929,0.4945,1,1,0.9876,0.971,-87.82,-67.09,-79.1364,30.5378,13,30,1
23-May-2026 19:15:00,23-May-2026 19:30:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0012,1,0.0013,1,1034314.2,66709.96,8.88,20,20.28128,0.89464,0.1145,0.0457,0.2874,0.4427,0.9928,1,0.9881,0.9881,-87.73,-70.85,-81.2126,26.8487,13,30,1
23-May-2026 19:30:00,23-May-2026 19:45:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0025,1,0.0021,1,1278228.97,62970.33,6.8578,16,24.73648,0.89568,0.1237,0.0507,0.3077,0.4901,1,1,1,0.9853,-87.5,-76.84,-82.3243,27.7167,13,30,1
23-May-2026 19:45:00,23-May-2026 20:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,822305.24,43482.86,5.9339,15,24.62504,0.8172,0.1212,0.06,0.2257,0.3018,1,1,0.9728,0.9865,-88.18,-71.91,-83.213,23.1945,13,30,1
23-May-2026 20:00:00,23-May-2026 20:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,917912.41,103481.26,6.6917,15,24.24032,1.60824,0.178,0.0449,0.3082,0.3332,1,1,1,0.9859,-88.13,-67.03,-80.2202,23.646,13,30,1
23-May-2026 20:15:00,23-May-2026 20:30:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,1584698.55,118139.03,9.3428,18,24.50864,1.34864,0.2661,0.0471,0.428,0.5934,1,1,0.9833,0.9905,-86.02,-70.73,-80.7781,34.0367,13,30,1
23-May-2026 20:30:00,23-May-2026 20:45:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,1848593.92,72176.76,7.4933,15,34.31872,1.0152,0.1206,0.0457,0.2931,0.5011,1,1,0.9836,0.9615,-89.38,-69.82,-84.1285,28.1077,13,30,1
23-May-2026 20:45:00,23-May-2026 21:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0015,1,0.0017,1,1110639.88,66394.58,6.5394,16,26.08456,1.04608,0.1258,0.0469,0.2608,0.3835,0.9912,1,0.9781,0.9639,-88.74,-68.06,-81.8629,24.8204,13,30,1
23-May-2026 21:00:00,23-May-2026 21:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,0.9952,0,1,1081533.28,68647.35,6.3328,15,25.45792,1.13504,0.1151,0.0466,0.241,0.3852,1,1,0.9739,1,-86.82,-75.06,-82.0273,26.2157,13,30,1
23-May-2026 21:15:00,23-May-2026 21:30:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,1045072.81,109443.14,8.2233,16,23.21272,1.49872,0.1147,0.0418,0.3489,0.3834,1,1,0.9885,0.9877,-87.46,-68.95,-81.2602,25.3993,13,30,1
23-May-2026 21:30:00,23-May-2026 21:45:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,1834590.35,90678.97,8.8511,19,29.69376,1.15248,0.1192,0.0441,0.3138,0.5741,1,1,0.9817,0.973,-87.03,-71.87,-80.8755,29.8321,13,30,1
23-May-2026 21:45:00,23-May-2026 22:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,1476304.42,80931.53,6.2128,14,30.80944,1.244,0.1228,0.0483,0.2725,0.4519,1,1,0.9589,0.9375,-87.3,-75.96,-82.8361,27.5938,13,30,1
23-May-2026 22:00:00,23-May-2026 22:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,933426.04,74877.15,6.1789,14,23.27984,1.21744,0.1187,0.0507,0.2869,0.3675,1,1,0.9855,0.9839,-88.91,-73.73,-82.5397,23.5109,13,30,1
23-May-2026 22:15:00,23-May-2026 22:30:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,0.9975,0,1,692861.69,59599.91,4.8972,11,20.69432,1.16208,0.1121,0.0621,0.2374,0.3048,1,1,0.9817,0.9259,-87.28,-75.79,-83.8043,22.3023,13,30,1
23-May-2026 22:30:00,23-May-2026 22:45:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,1104882.34,68671.86,5.7244,13,27.19496,1.23328,0.1196,0.0511,0.2207,0.3794,1,1,0.9859,1,-90.03,-68.8,-83.1888,24.4749,13,30,1
23-May-2026 22:45:00,23-May-2026 23:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0019,0.9946,0.0021,1,698953.1,52347.84,5.3967,12,22.0692,0.93536,0.1201,0.0642,0.2684,0.2649,1,1,0.9632,1,-88.18,-72.19,-81.6421,24.4147,13,30,1
23-May-2026 23:00:00,23-May-2026 23:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,0.9954,0.002,1,1034689.45,47287.75,7.2533,14,27.15696,0.73912,0.1135,0.048,0.2558,0.3142,1,1,0.9793,0.963,-85.67,-69.77,-80.179,24.5465,13,30,1
23-May-2026 23:15:00,23-May-2026 23:30:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,1574491.58,56708.55,7.7694,15,29.92496,0.77344,0.1198,0.0523,0.2873,0.4607,0.9836,1,0.9545,0.9583,-86.87,-69.95,-80.9734,27.8915,13,30,1
23-May-2026 23:30:00,23-May-2026 23:45:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0.0019,1,0.0022,1,1308846.84,51265.41,5.9828,14,30.68688,0.84752,0.1193,0.0516,0.2259,0.3779,1,1,0.9792,1,-88.64,-75.92,-83.8267,23.4366,13,30,1
23-May-2026 23:45:00,24-May-2026 00:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,1008070.05,74289.96,5.5783,12,27.96512,1.17528,0.1196,0.0476,0.2935,0.3078,1,1,0.9891,0.9778,-89.61,-69.99,-82.3573,23.7756,13,30,1
24-May-2026 00:00:00,24-May-2026 00:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,1432142.19,64964.08,6.2994,13,32.15864,1.00032,0.1176,0.0437,0.3077,0.4011,1,1,0.9828,0.9737,-88.42,-78.47,-84.6725,26.2611,13,30,1
24-May-2026 00:15:00,24-May-2026 00:30:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,0.9952,0,1,834329.15,106589.45,5.1167,12,23.3032,1.6536,0.1323,0.0471,0.364,0.3127,1,1,0.988,1,-87.68,-76.29,-84.3964,25.0187,13,30,1
24-May-2026 00:30:00,24-May-2026 00:45:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,737024.87,52894.89,4.3861,12,20.7452,1.06168,0.1176,0.0528,0.2313,0.3341,1,1,0.9556,1,-89.49,-70.7,-84.713,25.0156,13,30,1
24-May-2026 00:45:00,24-May-2026 01:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,303963.37,19431.61,2.8617,9,16.00408,0.70312,0.1221,0.0677,0.1259,0.1828,1,1,0.9362,0.875,-90.06,-77.93,-85.8378,17.8271,13,30,1
24-May-2026 01:00:00,24-May-2026 01:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,0.9975,0,1,390384.81,33686.07,3.0628,9,17.87464,1.01776,0.1207,0.0612,0.1834,0.2118,1,1,0.9828,1,-89.98,-67.43,-83.8779,17.8614,13,30,1
24-May-2026 01:15:00,24-May-2026 01:30:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,192154.74,20841.93,2.6272,8,17.74464,0.82056,0.1324,0.077,0.13,0.1012,1,1,0.9474,0.9667,-89.54,-72.29,-85.8013,12.9948,13,30,1
24-May-2026 01:30:00,24-May-2026 01:45:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,59886.18,12737.57,2.1467,8,10.2992,0.64832,0.1136,0.054,0.0963,0.0535,1,1,0.9836,1,-91.8,-74.44,-86.6966,11.6939,13,30,1
24-May-2026 01:45:00,24-May-2026 02:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,53219.48,7911.28,1.5506,6,14.90952,0.6208,0.0997,0.0525,0.0836,0.0404,1,1,0.9811,0.9412,-90.98,-69.48,-87.7204,10.695,13,30,1
24-May-2026 02:00:00,24-May-2026 02:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,0.9922,0,1,195656.74,15144.25,2.3344,7,16.538,0.62328,0.1166,0.0414,0.1031,0.1194,1,1,0.9808,1,-90.67,-74.34,-86.6405,16.6054,13,30,1
24-May-2026 02:15:00,24-May-2026 02:30:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,3,515_3,UB-DU-64r delguur MKM_03,UB-64r delguur MKM(515),1,0,1,0,1,383324.93,20653.64,2.5433,7,15.22344,0.60728,0.1234,0.0332,0.1137,0.2696,1,1,0.9767,1,-90.64,-81.83,-86.9298,20.3069,13,30,1
17-May-2026 23:45:00,18-May-2026 00:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,1,515_1,UB-DU-64r delguur MKM_01,UB-64r delguur MKM(515),1,0,1,0,1,1330017.19,49390.61,3.7389,7,26.62976,0.70024,0.1248,0.0268,0.1463,0.4514,1,1,0.8182,0.8571,-88.01,-71.06,-81.1546,35.229,14,150,1
18-May-2026 00:00:00,18-May-2026 00:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,1,515_1,UB-DU-64r delguur MKM_01,UB-64r delguur MKM(515),1,0,1,0,1,1302895.02,41364.7,3.052,6,29.40248,0.67056,0.122,0.0317,0.1086,0.4108,1,1,0.8667,0.4667,-89.22,-73.06,-82.9876,31.4622,14,150,1
18-May-2026 00:15:00,18-May-2026 00:30:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,1,515_1,UB-DU-64r delguur MKM_01,UB-64r delguur MKM(515),1,0,1,0,1,1127761.2,212081.33,3.1272,7,26.24,3.2644,0.1189,0.0338,0.2373,0.3777,1,1,0.8,0.8571,-88.93,-71.71,-82.2979,30.2613,14,150,1
18-May-2026 00:30:00,18-May-2026 00:45:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,1,515_1,UB-DU-64r delguur MKM_01,UB-64r delguur MKM(515),1,0,1,0,1,634647.95,126910.59,2.0762,5,26.03632,2.76792,0.1192,0.0475,0.1741,0.2057,1,1,0.8889,0.875,-89.1,-71.01,-83.7659,27.2583,14,150,1
18-May-2026 00:45:00,18-May-2026 01:00:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,1,515_1,UB-DU-64r delguur MKM_01,UB-64r delguur MKM(515),1,0,1,0,1,265497.74,83778.84,1.8589,5,20.0196,2.62632,0.1086,0.0518,0.1348,0.1012,1,1,0.5,1,-90.45,-77.1,-85.7236,19.3961,14,150,1
18-May-2026 01:00:00,18-May-2026 01:15:00,15 minutes,mkm,mkm.xlsx,5,SOUTH,5,515,1,515_1,UB-DU-64r delguur MKM_01,UB-64r delguur MKM(515),1,0,1,0,1,554337.06,13707.42,2.1256,6,28.186,0.36168,0.1129,0.0319,0.0735,0.1849,1,1,1,1,-88.31,-73.65,-84.7084,29.8496,14,150,1
