ueId,x_m,y_m,servingSector,servingSite,bestRSRP_dBm,bestSINR_dB,isAttached
342,-338.844346373976,424.749204211653,19,7,-87.2584524911916,7.49045151518699,1
343,193.29581458171,301.721568242973,1,1,-92.253341327343,4.46413944308558,1
344,-975.686360645074,-92.180119336288,21,7,-101.552981318351,-2.09520873827615,1
345,1096.13665699202,-303.54940077343,10,4,-95.5659047394406,1.51837713021628,1
346,457.87246242852,48.1828560084002,8,3,-99.4356863887996,0.0306436001281826,1
347,83.4042651703019,-52.5672302340333,2,1,-74.7233027900045,14.2070376701884,1
348,725.054782059011,-400.860454507018,10,4,-78.8864679834988,3.73738231260507,1
349,426.839852909853,-302.514529327764,12,4,-86.4315679940898,11.4004747743198,1
350,-779.557310189761,-255.479628586847,18,6,-82.3001051580981,1.69555798496162,1
351,949.488364963711,202.440898205107,8,3,-93.3237022333748,4.48061103311128,1
352,745.254563287749,84.8488052296357,0,0,-100.086675524283,-4.14043928930902,0
353,1039.3076933044,272.467985124272,8,3,-93.080177331517,5.48835172701003,1
354,521.54750293306,668.848955106164,9,3,-91.5613993917025,3.04961370988129,1
355,262.057155171552,790.311109447343,5,2,-91.7900176447069,-0.809037972655106,1
356,-188.907642828339,550.776182569127,6,2,-97.8326464486547,-0.38907550320006,1
357,-285.443748241095,372.384075507914,20,7,-96.8335860577981,2.7657744129073,1
358,217.498433749648,-1110.35591610668,14,5,-97.8695274374487,5.8817565251368,1
359,-275.213590283498,1096.98166995398,6,2,-96.7882243765126,8.62413369167565,1
360,1085.78422185301,-374.663200775513,11,4,-92.6502621211506,6.50115617554213,1
361,781.742315374324,-35.6748065192917,10,4,-96.9946067947537,-0.423221849255291,1
362,-72.3375859279499,-614.156355484168,13,5,-86.7146339217554,7.86587191810394,1
363,-196.818060483943,-543.211125912932,15,5,-92.4775123464094,5.13362575090944,1
364,-523.565626474335,-486.60645767919,17,6,-83.4721886462374,11.0882909705362,1
365,842.727533644781,98.884991193381,8,3,-92.1483298785199,5.87898343584479,1
366,722.989081192958,-476.461394809624,11,4,-69.6156810593577,24.2977742561695,1
367,128.080500647864,-574.140467163526,13,5,-83.6795924947737,14.5662286533257,1
368,621.522329680247,-218.294628268013,10,4,-93.2379835977449,1.90393334310136,1
369,807.895271511534,-805.120426096579,11,4,-96.7145650862962,5.77231573129481,1
370,-583.77748378052,457.335381142167,19,7,-77.7622874448167,7.72924112080681,1
371,-114.272722453555,-804.390685316239,15,5,-68.4887819689737,30.1170697866271,1
372,-856.864266606507,63.5393220948085,3,1,-100.316883879926,1.28361280614044,1
373,1049.13031736511,527.856584473765,7,3,-92.3557358789452,3.34254383168322,1
374,245.327113584758,-992.663551805374,14,5,-88.1830191042439,20.7387448786136,1
375,-626.997941839785,169.96811162229,3,1,-88.0840748456608,1.62862544016983,1
376,396.731606599538,-614.696175240956,12,4,-97.2636138016436,-1.63525058552355,1
377,272.947115987378,1168.92307573754,4,2,-101.082060012521,8.1574524185133,1
378,-327.729228018287,-41.5484048869419,3,1,-89.2175979524527,4.02243564273351,1
379,-892.913839192627,772.652813151936,0,0,-105.246820206381,-1.21532067961402,0
380,396.437030944219,126.825568532455,0,0,-97.6064212462438,-3.35323337654331,0
381,46.9229743246731,-1152.9156222884,14,5,-88.4539272106557,15.0217536112226,1
382,629.218884209628,336.216633389823,9,3,-78.229382098839,4.30587531712066,1
383,46.5897862813636,1139.82534044845,4,2,-96.090228424105,9.34878366629369,1
384,813.75058532524,256.577026934939,8,3,-80.5878484753947,11.2314217570091,1
385,119.935943247774,805.974427626046,5,2,-83.4856016158547,3.67216388455146,1
386,140.80327887922,970.148472423376,4,2,-77.122387031911,22.0993174585718,1
387,870.295825734357,-686.617792854609,11,4,-82.8009103916923,10.778265696761,1
388,-223.012492259071,-727.107129470992,15,5,-84.2681875710042,11.8448926605251,1
389,-845.64442425012,280.234840047939,21,7,-88.5218827586727,10.0513138116137,1
390,-1088.79476241253,-224.659401494562,18,6,-95.700970829187,8.47507921665738,1
391,277.987253008885,1010.0866568366,4,2,-84.7345461430683,16.8474604972391,1
392,471.546718364184,-370.121376199859,12,4,-78.866836769294,20.3299622168355,1
393,-663.225017129466,-664.420434356498,17,6,-83.3175293319806,17.6684506185729,1
394,-840.200079545865,708.346751165452,21,7,-99.1906414110165,-0.631701498209049,1
395,-1121.69311024207,-568.630675048859,18,6,-80.4748147514003,23.1439848302546,1
396,-345.232391156362,814.623953902962,19,7,-87.3015926724489,6.45045723689108,1
397,207.763809975448,-192.566299073163,12,4,-89.1342706320722,1.31070674196691,1
398,-248.980912663108,423.075336723078,19,7,-95.9709146323008,-0.934121880283523,1
399,-144.470447069699,-1021.30191671624,14,5,-89.9500520536713,1.58075101166468,1
400,933.849091764059,312.753548139565,8,3,-79.1722549910653,19.7626627949368,1
401,-350.62092250163,-121.790019841697,3,1,-88.6851134720523,4.25744206627391,1
402,32.3241140772602,218.69249027294,1,1,-77.1927203046809,22.5399505131808,1
403,655.408659848967,-838.287587396777,11,4,-97.6646198304639,6.30193311684277,1
404,-239.04825030855,598.122946220225,6,2,-85.3408231638235,13.42478658609,1
405,282.093533252033,916.088260230687,4,2,-98.1312693806635,2.39049435433992,1
406,837.277596428495,-715.252023209913,11,4,-93.2009945483773,14.9862312807311,1
407,985.673379645704,358.488071966111,8,3,-85.0916945180124,14.6885856974381,1
408,-18.216093449701,270.420009626356,1,1,-70.5244337145517,25.325598632549,1
409,-558.600523734061,117.914267281851,20,7,-78.9182266739674,15.8512718903342,1
410,-94.4209228761626,-676.852526023009,15,5,-86.7668465620539,7.94551912957248,1
411,1109.16328302431,-275.470070181611,11,4,-99.6948359618835,3.23772135629012,1
412,-17.0566322441271,238.559423134714,1,1,-80.5608499384115,14.7430965978542,1
413,-395.686534467321,-8.16390987171303,20,7,-94.0217500390601,-1.02844554754151,1
414,-980.010206945286,492.753790139482,21,7,-86.5278692060475,19.1667695755288,1
415,-857.510525817294,-241.601872478214,18,6,-81.7071284881132,10.6960370751804,1
416,-859.437295793521,-181.301046557768,16,6,-93.541822455829,2.06445149043732,1
417,-804.313646935752,549.449736259608,21,7,-83.6870268597903,11.3969928586619,1
418,-834.525945838394,485.914881856306,21,7,-75.0638881983301,18.3313597181845,1
419,-356.601179836104,-999.651113492121,15,5,-92.6490965273352,11.4175487828753,1
420,916.819311971936,566.471367623382,7,3,-87.4964764974578,16.2209433601199,1
421,-60.1642347989093,197.932505166589,1,1,-80.6710075346443,9.30102057542305,1
422,387.158915712307,-570.260277353623,12,4,-93.5666023305379,0.370335701208046,1
423,-764.958653313759,-778.056781300836,17,6,-91.0370130488429,9.75380216603018,1
424,-511.589169352862,-445.999288264875,16,6,-80.4646707031385,4.67853180296429,1
425,-746.299584833351,-690.211901994272,17,6,-92.4442246392421,1.57093888138808,1
426,-950.343937984424,-366.144575411072,18,6,-86.8140611865541,7.38339280290461,1
427,-90.6245797740053,48.127319028466,3,1,-75.9008455767129,16.103329136741,1
428,-313.618063181924,758.421408913269,6,2,-87.6077152844144,13.1231396704237,1
429,7.89594614095154,-672.395812157711,13,5,-76.4914537896297,21.0468991363581,1
430,439.926296809772,101.032912080659,0,0,-100.341356469816,-3.21744662810516,0
431,691.817676806775,380.976019582623,8,3,-67.6453971788711,8.61641172846068,1
432,295.526643839655,83.2207402201843,1,1,-88.9611476556908,10.4201949625117,1
433,-966.387593473159,-443.569687990706,18,6,-80.4504006885158,24.3238964609282,1
434,863.190780199774,-421.681971542728,11,4,-85.6148584486269,4.57930943153805,1
435,972.467781442897,427.9665397823,8,3,-93.6316771002801,3.26347931149437,1
436,-515.546512963159,408.655391797073,19,7,-85.4246370517377,5.00559312268517,1
437,707.508686383502,145.907212503338,8,3,-83.645370035373,16.8611732300373,1
438,573.628848135524,582.408838784581,9,3,-80.9696551079002,4.73454933512668,1
439,-728.945742250401,-87.8582879571368,16,6,-91.2430173790849,1.68414079544156,1
440,-299.287163221593,157.303862704643,3,1,-88.5338635679118,4.91721651490566,1
441,-35.761190887376,1155.53618446707,4,2,-88.0886727360942,10.4804743265331,1
442,273.239478687106,-819.883017393249,14,5,-92.453893830906,1.97154383556435,1
443,-302.888148388746,479.775777263491,6,2,-89.2860532149424,3.40804109296329,1
444,-86.5672860398743,-755.163571617496,15,5,-71.8115634411678,20.0848598146156,1
445,571.806357162961,90.467435292745,8,3,-91.1438305021455,2.70607501225032,1
446,-572.019203912605,-125.316893311247,16,6,-80.5432509576716,16.730249173813,1
447,492.965559620317,646.830508921577,7,3,-89.7033830302993,2.94611286831215,1
448,913.164931155145,-384.892673654153,10,4,-90.3986501073451,9.1588180710189,1
449,26.9818981068854,416.413758898422,1,1,-96.7918099114894,-1.63796241955081,1
450,74.2014200287294,746.032030902559,5,2,-70.5368404346664,16.6348594025556,1
451,-121.508986813837,-670.047496571991,15,5,-86.1232964824157,7.45803656163786,1
452,75.3654568609579,-254.234428082406,2,1,-72.599403003358,27.2736675242,1
453,-283.547216455063,1078.20762083172,6,2,-93.2286490705134,7.91091080767973,1
454,-411.103885403664,863.658240325631,6,2,-81.4225919863737,25.4268731284961,1
455,-666.728243791757,52.920373744774,16,6,-94.863761459096,3.09536542095346,1
456,-398.584623293417,312.062596199857,20,7,-86.6709086916204,3.61423494942211,1
457,902.352346730672,644.575852112295,7,3,-95.7534461129756,11.7463274700623,1
458,216.254726022652,-940.049763888476,14,5,-94.8193819004847,7.7649585952656,1
459,413.833824051274,823.343810094473,5,2,-95.6457324010472,3.86945486288799,1
460,668.159072702884,712.140852731557,7,3,-79.0315653394437,19.4620978794087,1
461,-3.59945520180167,527.095114113642,5,2,-89.5255206475054,5.25671038859343,1
462,85.7383766521741,-497.114814463492,13,5,-85.3279104940469,9.30581376209746,1
463,200.655089934798,-598.157502178438,12,4,-83.6321940246248,13.6761187191151,1
464,567.112456499758,-353.165455512146,12,4,-85.5975499954378,10.2012426644937,1
465,-157.907454555935,-1041.23120635008,15,5,-95.1725589804791,4.56579474804786,1
466,-499.607398624183,135.854460086825,20,7,-91.1437625760088,8.29412029389683,1
467,-316.362050096965,-491.064859488089,17,6,-86.105887478,7.9349046678492,1
468,337.156382249598,-260.128949863935,2,1,-93.6899408579993,2.26257150247703,1
469,163.540352916212,-133.317316503913,2,1,-71.297687776547,25.40818441344,1
470,-332.50290950811,254.007800893637,3,1,-94.7013183605455,0.0724366733607229,1
471,244.403300816443,1058.99437144979,4,2,-88.755406478799,12.4351498845372,1
472,-607.16378299036,-7.66742025816689,16,6,-92.019011661214,11.2405037007477,1
473,-586.990080505308,-736.031551263278,17,6,-90.3101495213062,9.98870806574622,1
474,-496.559109738671,801.582948605156,19,7,-89.2656672689993,7.11067665282011,1
475,-754.702980625526,-301.434620509253,18,6,-81.7387642697439,2.58011140684933,1
476,56.6360174849867,772.483255521084,5,2,-83.9505088931031,5.68644686839962,1
477,-207.037094277275,732.347348577593,6,2,-74.2779124099053,25.8713691222478,1
478,1114.58404686992,-493.198977406635,11,4,-94.2859716692795,3.5981328397453,1
479,-236.014855945141,-244.981905159711,3,1,-92.1000724101083,2.04096775928992,1
480,844.540776184304,492.265276975541,7,3,-77.7571968850731,17.9107065839598,1
481,732.626736759005,-388.609066863908,10,4,-73.4604425794843,12.3061553242664,1
482,-760.447150565555,355.964458013043,21,7,-69.3040626280316,19.7919106470345,1
483,389.667029075957,814.28621338002,4,2,-98.9984758169078,-1.23474107393639,1
484,131.156342320823,914.112151865181,4,2,-87.41666685965,11.0583824160215,1
485,165.4682824627,1067.49178295485,4,2,-81.451367667402,15.4372561811492,1
486,-508.380312866502,-32.6695693365175,20,7,-90.0616625307263,5.14824636696845,1
487,622.690379612792,268.296176881674,8,3,-82.8466929738345,1.47844939675715,1
488,-723.116724081664,668.663461800776,19,7,-79.5574440971931,22.6813564136532,1
489,-407.406761715946,-821.055445827668,15,5,-90.8887040749794,8.37107242351648,1
490,-172.28656719602,6.47952441880898,3,1,-75.3898286590232,22.4321806673143,1
491,17.5845412192878,-255.883016516432,2,1,-92.7895496937272,1.9269952182097,1
492,-889.958044447859,-334.484945262396,18,6,-76.033837150054,24.1759486208114,1
493,255.598673423116,-1090.39543673651,14,5,-92.0253287866602,12.3521184153978,1
494,187.709036884786,-921.230903250152,14,5,-79.0194506978558,22.3370744904671,1
495,-43.577681226684,125.065578464295,3,1,-79.310343510707,8.69914013431649,1
496,75.3011438428309,1176.2338772889,4,2,-91.0441554442378,13.7914662338659,1
497,-1035.55654942091,-170.447627696398,18,6,-101.005902631954,1.06123962948041,1
498,-377.542159764425,-475.177563206436,16,6,-92.8669350694984,0.0243820240384099,1
499,-844.721458560853,15.5086377266209,3,1,-90.372186589164,1.19168554243684,1
500,-1008.86580647783,-152.737261004995,18,6,-99.4173873049199,0.00726079331434999,1
