realization_id,sector_id,site_id,scenario_name,impaired_sector_id,sector_status,is_impaired_sector,attached_ue_count,active_ue_count,offered_traffic_Mbps,served_traffic_Mbps,unserved_traffic_Mbps,sector_load_ratio,mean_RSRP_dBm,median_RSRP_dBm,mean_SINR_dB,median_SINR_dB,mean_UE_throughput_Mbps,median_UE_throughput_Mbps,qos_satisfaction_ratio,boundary_ue_ratio,handover_risk_score,attach_rate_sector,cod_label
14,12,4,outage_sector,14,normal,0,27,4,16.2381055869639,16.2381055869639,0,0.544313484516076,-89.7067996267177,-88.8719489414494,4.72479705825326,4.81204279612454,4.05952639674097,3.80269375043923,1,0.37037037037037,0.37037037037037,0.964285714285714,normal
14,13,5,outage_sector,14,normal,0,31,2,7.29067402693628,7.29067402693628,0,0.155212068479416,-87.3479287840782,-87.7773127473613,9.37416683366873,8.9065828052971,3.64533701346814,3.64533701346814,1,0.129032258064516,0.129032258064516,0.96875,normal
14,14,5,outage_sector,14,outage,1,0,0,0,0,0,0,-125,-125,-20,-20,0,0,0,0,0,0,outage
14,15,5,outage_sector,14,normal,0,32,1,4.98680698229113,4.98680698229113,0,0.108535776000898,-88.380421286717,-88.9975298445256,9.45466260891823,7.60705372768787,4.98680698229113,4.98680698229113,1,0.1875,0.1875,0.941176470588235,normal
14,16,6,outage_sector,14,normal,0,31,8,39.2629155691898,39.2629155691898,0,0.858394200034897,-85.3711775757644,-85.9272424225258,9.91210957515328,6.13126065476119,4.90786444614872,5.10366128930862,1,0.258064516129032,0.258064516129032,0.96875,normal
14,17,6,outage_sector,14,normal,0,26,3,12.8426678178467,12.8426678178467,0,0.359779231465861,-90.8063149143498,-94.2702533075644,6.62503336624353,4.36741543666031,4.28088927261556,3.9987123209087,1,0.230769230769231,0.230769230769231,0.896551724137931,normal
14,18,6,outage_sector,14,normal,0,21,4,13.6541627024779,13.6541627024779,0,0.275578678669123,-86.7994472335844,-85.2770360359731,10.8902352646121,11.7464303242958,3.41354067561947,3.1098463355729,1,0.19047619047619,0.19047619047619,1,normal
14,19,7,outage_sector,14,normal,0,16,4,24.5971794599921,24.5971794599921,0,0.556509608379956,-85.9089446918461,-89.1983075399155,8.95938805219532,7.57648613859871,6.14929486499802,6.12403726852788,1,0.0625,0.0625,0.941176470588235,normal
14,20,7,outage_sector,14,normal,0,19,4,16.5804470085625,16.5804470085625,0,0.476804591151502,-87.7317383003894,-86.7496458646316,5.68881469015034,4.64328036019563,4.14511175214063,3.33152157240897,1,0.368421052631579,0.368421052631579,0.904761904761905,normal
14,21,7,outage_sector,14,normal,0,31,6,33.4487391640099,33.4487391640099,0,0.74685889111897,-90.1828954382364,-91.1286259078493,8.90892863774752,7.41611083331005,5.57478986066831,6.41281815931962,1,0.0967741935483871,0.0967741935483871,1,normal
15,1,1,outage_sector,15,normal,0,18,2,12.3292710032627,12.3292710032627,0,0.367089261908869,-88.3768635049892,-88.6842770710114,5.42512447044989,3.18528117908663,6.16463550163133,6.16463550163133,1,0.277777777777778,0.277777777777778,1,normal
15,2,1,outage_sector,15,normal,0,21,1,4.42641163743663,4.42641163743663,0,0.150294771494572,-90.564266328769,-90.5408515299155,4.59508405544273,3.7108846004726,4.42641163743663,4.42641163743663,1,0.238095238095238,0.238095238095238,0.954545454545455,normal
