dataset_id,scenario_id,realization_id,scenario_name,traffic_mode,impaired_sector_id,impaired_sector_status,ue_seed,shadowing_seed,traffic_seed,num_sites,num_sectors,num_ues,attached_ues,unattached_ues,attach_rate,active_ues,active_attached_ues,active_attach_rate,coverage_ratio,sinr_threshold_ratio,total_offered_traffic_Mbps,total_served_traffic_Mbps,total_unserved_traffic_Mbps,mean_ue_throughput_Mbps,median_ue_throughput_Mbps,qos_satisfied_ues,qos_satisfaction_ratio,overloaded_sector_count,mean_sector_load,max_sector_load,jain_fairness_index,mean_best_RSRP_dBm,mean_best_SINR_dB,boundary_ue_count,boundary_ue_ratio,handover_risk_score,es_candidate_sector_count,outage_scenario_label,degraded_scenario_label,overload_scenario_label,handover_stress_label,energy_saving_candidate_label
143,7,17,handover_stress,normal,0,normal,71117,71217,71317,7,21,500,469,31,0.938,75,70,0.933333333333333,0.938,0.954,343.559868770604,318.237122926308,25.3227458442953,0.636474245852617,0,70,0.933333333333333,1,0.429611077913115,1.22610131534066,0.116121911024667,-90.3351492814149,6.82497542334796,194,0.4136460554371,0.4136460554371,0,0,0,0,1,0
144,7,18,handover_stress,normal,0,normal,71118,71218,71318,7,21,500,473,27,0.946,75,69,0.92,0.946,0.948,338.953724996954,311.204782988461,27.7489420084937,0.622409565976921,0,69,0.92,2,0.420852392540157,0.904853953273479,0.116034643405936,-90.4743644003019,6.70831331344718,197,0.416490486257928,0.416490486257928,0,0,0,0,1,0
145,7,19,handover_stress,normal,0,normal,71119,71219,71319,7,21,500,474,26,0.948,75,71,0.946666666666667,0.948,0.95,329.602085558062,308.856553137397,20.7455324206652,0.617713106274794,0,71,0.946666666666667,3,0.397604875676815,1.09594596967914,0.1158945656409,-89.7799947704008,7.52594701420305,187,0.394514767932489,0.394514767932489,0,0,0,0,1,0
146,7,20,handover_stress,normal,0,normal,71120,71220,71320,7,21,500,467,33,0.934,75,68,0.906666666666667,0.934,0.94,346.964025676717,311.72257059296,35.241455083757,0.623445141185921,0,68,0.906666666666667,1,0.388968374040532,0.872704933820709,0.114944002135815,-90.1099996000703,7.28176419593992,191,0.408993576017131,0.408993576017131,0,0,0,0,1,0
147,7,21,handover_stress,normal,0,normal,71121,71221,71321,7,21,500,476,24,0.952,75,72,0.96,0.952,0.954,336.176012476231,323.368405057821,12.8076074184098,0.646736810115642,0,72,0.96,2,0.406682127554936,0.912081202670161,0.120121224406134,-89.925306607819,7.31498117995592,180,0.378151260504202,0.378151260504202,0,0,0,0,1,0
148,8,1,mixed_conflict,overload,1,degraded,81101,81201,81301,7,21,500,485,15,0.97,150,143,0.953333333333333,0.97,0.976,1124.81182444109,759.785259836507,365.026564604583,1.51957051967301,0,68,0.453333333333333,13,1.25043717430527,3.30120430263184,0.238708250552317,-88.5180022090918,8.41685268626481,89,0.183505154639175,0.183505154639175,0,0,0,1,0,0
149,8,2,mixed_conflict,overload,2,degraded,81102,81202,81302,7,21,500,492,8,0.984,150,147,0.98,0.984,0.99,1108.80379677464,803.916679406105,304.887117368536,1.60783335881221,0,49,0.326666666666667,18,1.28239274389068,2.21829937723422,0.251349396437337,-89.3974094055185,8.09582066192095,89,0.180894308943089,0.180894308943089,0,0,0,1,0,0
150,8,3,mixed_conflict,overload,3,degraded,81103,81203,81303,7,21,500,482,18,0.964,150,145,0.966666666666667,0.964,0.974,1104.41087584598,783.435521739152,320.975354106824,1.5668710434783,0,55,0.366666666666667,15,1.21597362278,2.84592344940663,0.244285149287231,-88.7992758407953,8.88090503922193,68,0.141078838174274,0.141078838174274,0,0,0,1,0,0
151,8,4,mixed_conflict,overload,4,degraded,81104,81204,81304,7,21,500,483,17,0.966,150,148,0.986666666666667,0.966,0.98,1172.74089304306,815.707801836767,357.03309120629,1.63141560367353,0,60,0.4,17,1.29082900342678,2.46499242471402,0.257157513596904,-88.9373028450728,8.59539502972463,77,0.159420289855072,0.159420289855072,0,0,0,1,0,0
152,8,5,mixed_conflict,overload,5,degraded,81105,81205,81305,7,21,500,490,10,0.98,150,148,0.986666666666667,0.98,0.98,1167.07488359981,825.718695887612,341.356187712198,1.65143739177522,0,58,0.386666666666667,16,1.2928193235323,2.45997968591224,0.247142075862587,-88.5449720109744,8.85439416725781,74,0.151020408163265,0.151020408163265,0,0,0,1,0,0
153,8,6,mixed_conflict,overload,6,degraded,81106,81206,81306,7,21,500,485,15,0.97,150,144,0.96,0.97,0.976,1077.50744612395,751.516830616536,325.990615507411,1.50303366123307,0,62,0.413333333333333,16,1.17596122143944,2.0747105842455,0.237990728242415,-89.252626880993,8.5785081645768,86,0.177319587628866,0.177319587628866,0,0,0,1,0,0
154,8,7,mixed_conflict,overload,7,degraded,81107,81207,81307,7,21,500,483,17,0.966,150,145,0.966666666666667,0.966,0.98,1139.94511946058,849.954580444066,289.990539016517,1.69990916088813,0,67,0.446666666666667,19,1.23917517591639,2.2607591514346,0.24688108474071,-88.4610428934774,8.67860773975907,84,0.173913043478261,0.173913043478261,0,0,0,1,0,0
155,8,8,mixed_conflict,overload,8,degraded,81108,81208,81308,7,21,500,484,16,0.968,150,144,0.96,0.968,0.982,1087.76819643245,788.371821929062,299.396374503391,1.57674364385812,0,74,0.493333333333333,16,1.20001074818317,2.81041827819972,0.24763293866288,-88.7149006729288,8.19000296356192,96,0.198347107438017,0.198347107438017,0,0,0,1,0,0
156,8,9,mixed_conflict,overload,9,degraded,81109,81209,81309,7,21,500,486,14,0.972,150,144,0.96,0.972,0.978,1113.65918594105,818.279794493473,295.379391447574,1.63655958898695,0,68,0.453333333333333,16,1.17514135584674,2.28546405621673,0.247422717395478,-88.7182117709356,8.79728173324334,85,0.174897119341564,0.174897119341564,0,0,0,1,0,0
157,8,10,mixed_conflict,overload,10,degraded,81110,81210,81310,7,21,500,484,16,0.968,150,144,0.96,0.968,0.976,1138.48940139625,802.569344726107,335.920056670147,1.60513868945221,0,75,0.5,17,1.26708719461154,2.37824793887206,0.23641577856191,-89.2344434372941,8.33454122921923,83,0.171487603305785,0.171487603305785,0,0,0,1,0,0
158,8,11,mixed_conflict,overload,11,degraded,81111,81211,81311,7,21,500,481,19,0.962,150,144,0.96,0.962,0.978,1115.5058706305,725.963330706469,389.542539924035,1.45192666141294,0,58,0.386666666666667,15,1.32072917138196,2.73960157701838,0.234456854349908,-88.9553629739226,8.05513043801938,82,0.17047817047817,0.17047817047817,0,0,0,1,0,0
159,8,12,mixed_conflict,overload,12,degraded,81112,81212,81312,7,21,500,481,19,0.962,150,142,0.946666666666667,0.962,0.974,1067.02599968336,782.887996894622,284.138002788734,1.56577599378924,0,71,0.473333333333333,16,1.19223647663752,1.9830813573966,0.240356953002779,-89.2681294501968,8.08809194178291,100,0.207900207900208,0.207900207900208,0,0,0,1,0,0
160,8,13,mixed_conflict,overload,13,degraded,81113,81213,81313,7,21,500,491,9,0.982,150,148,0.986666666666667,0.982,0.99,1183.6642503384,780.64733113495,403.016919203455,1.5612946622699,0,38,0.253333333333333,16,1.31745174518711,2.44763328715042,0.249547060895583,-88.7760938262079,8.51671781967246,89,0.181262729124236,0.181262729124236,0,0,0,1,0,0
161,8,14,mixed_conflict,overload,14,degraded,81114,81214,81314,7,21,500,483,17,0.966,150,145,0.966666666666667,0.966,0.986,1146.23079486953,765.667262624323,380.563532245205,1.53133452524865,0,47,0.313333333333333,17,1.30122763346099,3.34200894216679,0.246521084617044,-89.2180005610261,8.37283073671344,86,0.178053830227743,0.178053830227743,0,0,0,1,0,0
162,8,15,mixed_conflict,overload,15,degraded,81115,81215,81315,7,21,500,491,9,0.982,150,147,0.98,0.982,0.99,1165.1115798661,832.550834901206,332.560744964895,1.66510166980241,0,72,0.48,17,1.25526014518395,2.58858372923719,0.241350821334138,-88.5536797171506,9.09414685156587,82,0.167006109979633,0.167006109979633,0,0,0,1,0,0
163,8,16,mixed_conflict,overload,16,degraded,81116,81216,81316,7,21,500,491,9,0.982,150,149,0.993333333333333,0.982,0.986,1095.65886370444,779.594778326702,316.06408537774,1.5591895566534,0,62,0.413333333333333,15,1.24459962746284,2.21426330310245,0.246586571641475,-88.8549951458461,8.59686668550554,95,0.193482688391039,0.193482688391039,0,0,0,1,0,0
164,8,17,mixed_conflict,overload,17,degraded,81117,81217,81317,7,21,500,485,15,0.97,150,143,0.953333333333333,0.97,0.982,1132.93082026927,804.078683784481,328.852136484785,1.60815736756896,0,59,0.393333333333333,15,1.1931901701496,2.20162221504326,0.241799456490014,-88.3565066515541,8.96812993238302,79,0.162886597938144,0.162886597938144,0,0,0,1,0,0
165,8,18,mixed_conflict,overload,18,degraded,81118,81218,81318,7,21,500,487,13,0.974,150,142,0.946666666666667,0.974,0.98,1082.61880136353,729.820320722096,352.798480641437,1.45964064144419,0,59,0.393333333333333,14,1.27850187050975,2.60416614751938,0.232219840579351,-89.373233239246,7.75206379808238,97,0.19917864476386,0.19917864476386,0,0,0,1,0,0
166,8,19,mixed_conflict,overload,19,degraded,81119,81219,81319,7,21,500,488,12,0.976,150,147,0.98,0.976,0.988,1134.1398227819,799.673329255867,334.46649352603,1.59934665851173,0,57,0.38,14,1.23741145345519,3.07198797852178,0.245654339627489,-88.8888102056612,8.87953392386844,81,0.165983606557377,0.165983606557377,0,0,0,1,0,0
167,8,20,mixed_conflict,overload,20,degraded,81120,81220,81320,7,21,500,486,14,0.972,150,148,0.986666666666667,0.972,0.982,1140.97304359476,837.877299572538,303.095744022222,1.67575459914508,0,64,0.426666666666667,17,1.2094250193395,2.21206054851275,0.250606281396247,-88.9471754296552,8.98583577784725,83,0.170781893004115,0.170781893004115,0,0,0,1,0,0
168,8,21,mixed_conflict,overload,21,degraded,81121,81221,81321,7,21,500,485,15,0.97,150,147,0.98,0.97,0.976,1149.45468136888,786.698760212058,362.755921156818,1.57339752042412,0,48,0.32,18,1.38431519182778,2.40503062746229,0.247002057831211,-89.4780835763802,7.79532888211619,87,0.179381443298969,0.179381443298969,0,0,0,1,0,0
