sector_id,site_id,azimuth_deg,attached_ue_count,active_ue_count,active_attached_ue_count,offered_traffic_Mbps,served_traffic_Mbps,unserved_traffic_Mbps,sector_capacity_Mbps,sector_load_ratio,mean_RSRP_dBm,median_RSRP_dBm,mean_SINR_dB,median_SINR_dB,mean_UE_throughput_Mbps,median_UE_throughput_Mbps,qos_satisfaction_ratio,overload_flag,scenario_name,realization_id,phase_tag
15,5,270,24,5,5,19.7846418417983,19.7846418417983,0,46.8135314559658,0.422626561732654,-88.6224604526312,-88.7788648313918,9.6957755328538,8.9470928952133,3.95692836835965,3.64494921832535,1,0,normal,3,post
16,6,30,27,4,4,17.3079880813989,17.3079880813989,0,41.0849428652377,0.421273266417106,-87.0459856809853,-85.5898747082907,7.79247563671551,7.30878337021388,4.32699702034972,4.54193956683477,1,0,normal,3,post
17,6,150,16,0,0,0,0,0,53.7137907576901,0,-85.1032467730494,-86.2205549062187,11.2515153948916,11.9039429752177,NaN,NaN,NaN,0,normal,3,post
18,6,270,22,6,6,31.0115708988342,31.0115708988342,0,62.9054194503679,0.492987268343425,-87.507534000104,-87.571162053604,14.3120762517274,14.056635568641,5.16859514980571,5.36441381961159,1,0,normal,3,post
19,7,30,18,2,2,9.94825406399833,9.94825406399833,0,34.3474554969526,0.289635838232063,-91.3278270741078,-93.3414624609472,5.93559838237697,2.80247752374608,4.97412703199917,4.97412703199917,1,0,normal,3,post
20,7,150,19,1,1,4.3800794302613,4.3800794302613,0,40.5754732031021,0.107948942661411,-86.868291763229,-84.8529320281165,7.48128349209142,5.36755661784512,4.3800794302613,4.3800794302613,1,0,normal,3,post
21,7,270,25,5,5,30.6251905186118,30.6251905186118,0,61.5375577376278,0.497666655039931,-85.8355052092015,-88.4041326831852,13.7936017250665,12.867203780719,6.12503810372236,6.34998725115223,1,0,normal,3,post
1,1,30,22,4,4,22.5084551784634,22.5084551784634,0,39.3712459561171,0.571697812244782,-86.8687629514202,-87.527276131117,7.63604052664686,6.67856870165957,5.62711379461584,6.84775574212067,1,0,degraded_sector,4,pre
2,1,150,15,2,2,10.717392522004,10.717392522004,0,35.3371487565772,0.303289679533331,-87.6612850388985,-87.8572762022569,5.99186948868317,4.66331853878451,5.35869626100198,5.35869626100198,1,0,degraded_sector,4,pre
3,1,270,25,1,1,2.41175356518211,2.41175356518211,0,38.536488674307,0.062583635617795,-87.2901425265097,-88.0588456480199,6.9436916106484,5.70895851165865,2.41175356518211,2.41175356518211,1,0,degraded_sector,4,pre
4,2,30,17,3,3,18.8827342895074,18.8827342895074,0,40.5202380859346,0.466007486171755,-94.4711398094275,-94.9547620620073,7.53587441367068,5.63416075869339,6.29424476316913,6.69329320366719,1,0,degraded_sector,4,pre
5,2,150,25,4,4,21.0275468192317,21.0275468192317,0,36.6235426232884,0.574153817819375,-88.2653781041271,-90.5788879106273,6.35209041742888,3.84371080451106,5.25688670480791,5.56148974861055,1,0,degraded_sector,4,pre
6,2,270,27,7,7,37.7994340250881,37.7994340250881,0,45.4665718372911,0.831367584966799,-88.8681544819777,-88.7940825930379,9.19626493722853,6.31216883027188,5.39991914644116,6.19534781818795,1,1,degraded_sector,4,pre
7,3,30,33,3,3,18.765817510794,18.765817510794,0,49.573367913861,0.378546350601024,-89.854103947974,-91.2530080200153,10.5288786409946,7.9236163734506,6.25527250359799,7.5924919385086,1,0,degraded_sector,4,pre
8,3,150,24,4,4,20.0881627701966,20.0881627701966,0,44.7571004062163,0.448826277571067,-87.3007532018549,-86.694147201509,9.1140293404358,8.15213765140928,5.02204069254914,5.29431324096585,1,0,degraded_sector,4,pre
9,3,270,20,1,1,3.36927245072986,3.36927245072986,0,34.6562198089934,0.0972198488265451,-87.8793040404564,-90.474696766907,6.43131974691179,5.34775469125169,3.36927245072986,3.36927245072986,1,0,degraded_sector,4,pre
10,4,30,27,2,2,5.36254345678269,5.36254345678269,0,37.0766443263608,0.144634002192319,-89.8552886407789,-91.8772803189867,6.66807971597814,4.41610755155613,2.68127172839135,2.68127172839135,1,0,degraded_sector,4,pre
11,4,150,21,2,2,6.83393777303428,6.83393777303428,0,61.785159397867,0.110608078697782,-86.2438763884062,-84.4564420764267,13.6694677164759,14.8917631315422,3.41696888651714,3.41696888651714,1,0,degraded_sector,4,pre
12,4,270,20,7,7,28.6411013149768,28.6411013149768,0,30.6557843112385,0.934280494153817,-90.4978288262555,-89.3493411511874,4.71506814642254,3.60975552242405,4.09158590213954,3.17336432114172,1,1,degraded_sector,4,pre
13,5,30,28,7,7,37.4058909819909,36.0022925518377,1.40359843015317,36.0022925518377,1.03898636255267,-88.1750810990956,-89.4692068393401,6.35361972539177,4.29975774213243,5.14318465026253,5.79083296590577,1,1,degraded_sector,4,pre
14,5,150,27,8,8,23.4349890557633,23.4349890557633,0,48.8042780928077,0.480183089916803,-89.7387076110438,-90.3279041406871,10.4183670475319,9.83201543410383,2.92937363197042,2.7182443470779,1,0,degraded_sector,4,pre
15,5,270,24,3,3,11.7923945119927,11.7923945119927,0,34.6363761181874,0.340462710987843,-91.5599825283021,-92.9896689826776,6.18461970400502,4.4054428737609,3.93079817066422,3.2595594239351,1,0,degraded_sector,4,pre
16,6,30,17,1,1,7.43675668520873,7.43675668520873,0,39.3767338545631,0.188861694641211,-86.0976082178255,-86.6037691116572,7.08310104368319,4.74348640103403,7.43675668520873,7.43675668520873,1,0,degraded_sector,4,pre
17,6,150,31,7,7,33.957470668263,33.957470668263,0,39.0758917454853,0.869013326412092,-88.4984671292658,-88.8785759203,7.1647747301143,6.84008110021573,4.85106723832329,5.17791310882149,1,1,degraded_sector,4,pre
18,6,270,18,1,1,5.81519082898459,5.81519082898459,0,44.9354879552322,0.129411988021096,-89.6412958176144,-94.3136774838554,9.21156439425383,7.73168720544143,5.81519082898459,5.81519082898459,1,0,degraded_sector,4,pre
19,7,30,21,2,2,7.60215187612024,7.60215187612024,0,35.6913260357947,0.212997182242432,-89.7085891667396,-88.8431370785305,6.28352562722429,6.00464914080966,3.80107593806012,3.80107593806012,1,0,degraded_sector,4,pre
20,7,150,17,2,2,8.2142347766874,8.2142347766874,0,40.7500517776312,0.201576057412433,-86.3393671630255,-86.3934154932937,7.40712527275708,6.93250994576347,4.1071173883437,4.1071173883437,1,0,degraded_sector,4,pre
21,7,270,27,3,3,18.8595632763975,18.8595632763975,0,56.844538828109,0.331774409032088,-88.2350715541716,-88.7702804807859,12.8156043151513,11.3058959291951,6.28652109213249,6.12726290492826,1,0,degraded_sector,4,pre
1,1,30,22,4,4,22.5084551784634,22.5084551784634,0,39.3712459561171,0.571697812244782,-86.8687629514202,-87.527276131117,7.63604052664686,6.67856870165957,5.62711379461584,6.84775574212067,1,0,degraded_sector,4,post
2,1,150,17,2,2,10.717392522004,10.717392522004,0,32.454921353662,0.330223956028619,-88.3911449802554,-88.8306477187512,5.10835725795361,3.29124090551253,5.35869626100198,5.35869626100198,1,0,degraded_sector,4,post
3,1,270,24,1,1,2.41175356518211,2.41175356518211,0,39.7451573110462,0.0606804382810136,-86.9636016378574,-87.9438399234926,7.32460372753023,5.95197570551031,2.41175356518211,2.41175356518211,1,0,degraded_sector,4,post
4,2,30,17,3,3,18.8827342895074,18.8827342895074,0,40.5202380859346,0.466007486171755,-94.4711398094275,-94.9547620620073,7.53587441367068,5.63416075869339,6.29424476316913,6.69329320366719,1,0,degraded_sector,4,post
5,2,150,25,4,4,21.0275468192317,21.0275468192317,0,36.6235426232884,0.574153817819375,-88.2653781041271,-90.5788879106273,6.35209041742888,3.84371080451106,5.25688670480791,5.56148974861055,1,0,degraded_sector,4,post
6,2,270,27,7,7,37.7994340250881,37.7994340250881,0,45.4665718372911,0.831367584966799,-88.8681544819777,-88.7940825930379,9.19626493722853,6.31216883027188,5.39991914644116,6.19534781818795,1,1,degraded_sector,4,post
7,3,30,33,3,3,18.765817510794,18.765817510794,0,49.573367913861,0.378546350601024,-89.854103947974,-91.2530080200153,10.5288786409946,7.9236163734506,6.25527250359799,7.5924919385086,1,0,degraded_sector,4,post
8,3,150,24,4,4,20.0881627701966,20.0881627701966,0,44.7571004062163,0.448826277571067,-87.3007532018549,-86.694147201509,9.1140293404358,8.15213765140928,5.02204069254914,5.29431324096585,1,0,degraded_sector,4,post
9,3,270,20,1,1,3.36927245072986,3.36927245072986,0,34.6562198089934,0.0972198488265451,-87.8793040404564,-90.474696766907,6.43131974691179,5.34775469125169,3.36927245072986,3.36927245072986,1,0,degraded_sector,4,post
10,4,30,27,2,2,5.36254345678269,5.36254345678269,0,37.0766443263608,0.144634002192319,-89.8552886407789,-91.8772803189867,6.66807971597814,4.41610755155613,2.68127172839135,2.68127172839135,1,0,degraded_sector,4,post
11,4,150,21,2,2,6.83393777303428,6.83393777303428,0,61.785159397867,0.110608078697782,-86.2438763884062,-84.4564420764267,13.6694677164759,14.8917631315422,3.41696888651714,3.41696888651714,1,0,degraded_sector,4,post
12,4,270,15,7,7,28.6411013149768,28.6411013149768,0,35.3815089434567,0.80949349449025,-89.2396183036201,-89.3175569543072,6.03531882346781,4.96153192074754,4.09158590213954,3.17336432114172,1,1,degraded_sector,4,post
13,5,30,23,7,7,37.4058909819909,37.4058909819909,0,41.3233703722017,0.905199422144759,-86.7418658784875,-89.0058847309661,8.00180401909015,5.51031583280162,5.34369871171298,6.01659647939652,1,1,degraded_sector,4,post
14,5,150,26,8,8,23.4349890557633,23.4349890557633,0,50.0862341058719,0.467892814744799,-89.4351120157109,-89.8320638568491,10.7955317114147,10.3400257336599,2.92937363197042,2.7182443470779,1,0,degraded_sector,4,post
15,5,270,24,3,3,11.7923945119927,11.7923945119927,0,34.6363761181874,0.340462710987843,-91.5599825283021,-92.9896689826776,6.18461970400502,4.4054428737609,3.93079817066422,3.2595594239351,1,0,degraded_sector,4,post
16,6,30,17,1,1,7.43675668520873,7.43675668520873,0,39.3767338545631,0.188861694641211,-86.0976082178255,-86.6037691116572,7.08310104368319,4.74348640103403,7.43675668520873,7.43675668520873,1,0,degraded_sector,4,post
17,6,150,31,7,7,33.957470668263,33.957470668263,0,39.0758917454853,0.869013326412092,-88.4984671292658,-88.8785759203,7.1647747301143,6.84008110021573,4.85106723832329,5.17791310882149,1,1,degraded_sector,4,post
18,6,270,18,1,1,5.81519082898459,5.81519082898459,0,44.9354879552322,0.129411988021096,-89.6412958176144,-94.3136774838554,9.21156439425383,7.73168720544143,5.81519082898459,5.81519082898459,1,0,degraded_sector,4,post
19,7,30,21,2,2,7.60215187612024,7.60215187612024,0,35.6913260357947,0.212997182242432,-89.7085891667396,-88.8431370785305,6.28352562722429,6.00464914080966,3.80107593806012,3.80107593806012,1,0,degraded_sector,4,post
20,7,150,17,2,2,8.2142347766874,8.2142347766874,0,40.7500517776312,0.201576057412433,-86.3393671630255,-86.3934154932937,7.40712527275708,6.93250994576347,4.1071173883437,4.1071173883437,1,0,degraded_sector,4,post
21,7,270,27,3,3,18.8595632763975,18.8595632763975,0,56.844538828109,0.331774409032088,-88.2350715541716,-88.7702804807859,12.8156043151513,11.3058959291951,6.28652109213249,6.12726290492826,1,0,degraded_sector,4,post
1,1,30,31,3,3,12.2618236739337,12.2618236739337,0,23.3088323293708,0.526059113586868,-91.7809347141859,-94.3988975380092,2.72473767118092,1.55331049564881,4.08727455797791,4.46019234672306,1,0,handover_stress,4,pre
2,1,150,34,6,6,27.4229696390527,27.4229696390527,0,32.7784349199915,0.836616199217232,-89.0728309381153,-89.0602731558054,5.47008376658076,3.31565319166407,4.57049493984211,4.76225857359714,1,1,handover_stress,4,pre
3,1,270,25,2,2,9.67780014281571,9.67780014281571,0,39.4337389900057,0.245419287916586,-87.7334535161482,-88.8853992648037,7.1889807028625,7.47532000914743,4.83890007140786,4.83890007140786,1,0,handover_stress,4,pre
4,2,30,20,1,1,2.15255145249579,2.15255145249579,0,58.0007305654726,0.0371124886102242,-87.379400628889,-87.7621855290418,13.1531709056862,13.0423768304503,2.15255145249579,2.15255145249579,1,0,handover_stress,4,pre
5,2,150,19,4,4,17.5031109656515,17.5031109656515,0,32.1045377773201,0.545191184095366,-89.8987081350494,-91.3748026402642,5.36872911993174,1.92595475316018,4.37577774141289,4.6278420170485,1,0,handover_stress,4,pre
6,2,270,15,3,3,12.8094529426644,12.8094529426644,0,46.4020311168061,0.27605371218384,-87.3061450561934,-85.8437629951276,8.96821942002958,10.0901517440164,4.2698176475548,2.78773971900183,1,0,handover_stress,4,pre
7,3,30,15,2,2,3.74821015964875,3.74821015964875,0,44.2727794574451,0.0846617313297783,-92.6461106250177,-93.678223029513,8.72290244419343,9.17466011473987,1.87410507982438,1.87410507982438,1,0,handover_stress,4,pre
8,3,150,24,4,4,26.8511577999338,26.8511577999338,0,44.6986385610093,0.600715338640226,-87.0564788478936,-87.3841223565164,9.04113247306173,8.20322122467422,6.71278944998344,7.01009991919486,1,0,handover_stress,4,pre
9,3,270,18,2,2,12.8170957218611,12.8170957218611,0,22.5346303254065,0.568773285240477,-92.429151984887,-94.068244372595,2.55504320229065,1.27522164434289,6.40854786093055,6.40854786093055,1,0,handover_stress,4,pre
10,4,30,22,2,2,7.70469986220526,7.70469986220526,0,38.2021164101853,0.201682539770259,-90.3673890910012,-90.4169387157521,7.06954686651888,4.82517453807265,3.85234993110263,3.85234993110263,1,0,handover_stress,4,pre
11,4,150,26,4,4,19.0910454988634,19.0910454988634,0,40.4318105503163,0.472178842327753,-90.9464780691166,-90.7778751119109,7.7350203065892,8.77119967792849,4.77276137471585,4.99936441780399,1,0,handover_stress,4,pre
12,4,270,26,4,4,21.8757507297005,21.8757507297005,0,34.7814143423569,0.62894943012884,-89.245053950186,-90.0440240539572,6.18141584106894,3.63633762470348,5.46893768242512,5.68471724290161,1,0,handover_stress,4,pre
13,5,30,29,5,5,21.7245418855914,21.7245418855914,0,28.7622947589821,0.755313234484086,-90.5866988092301,-92.2493121103009,4.22798556468524,2.24203047865359,4.34490837711829,5.38341154339342,1,0,handover_stress,4,pre
14,5,150,14,1,1,2.9426867681768,2.9426867681768,0,42.2827236571813,0.0695954875574108,-92.0725907221164,-92.6118109839148,7.9881118511998,8.34737367428377,2.9426867681768,2.9426867681768,1,0,handover_stress,4,pre
15,5,270,16,3,3,14.0789361018315,14.0789361018315,0,28.9342971112563,0.486582965803389,-92.6193224238664,-94.3108502763944,4.53124528828085,3.37629623958182,4.69297870061051,3.64861998372709,1,0,handover_stress,4,pre
16,6,30,30,8,8,35.6296066487607,31.6905736954411,3.93903295331964,31.6905736954411,1.124296675446,-89.5330071113507,-91.1971522539814,6.06119792462678,4.02718861622711,3.96132171193014,3.80853745710337,1,1,handover_stress,4,pre
17,6,150,26,2,2,7.76358523225298,7.76358523225298,0,34.6188774955359,0.224258722231941,-90.2989770558164,-91.2041062798409,5.91952050964322,4.02005327943808,3.88179261612649,3.88179261612649,1,0,handover_stress,4,pre
18,6,270,17,4,4,19.9827346300231,19.9827346300231,0,53.4233973153298,0.374044625280487,-90.3275223851631,-92.8886685961143,11.8995119888481,9.96998705516032,4.99568365750578,5.49264071914457,1,0,handover_stress,4,pre
19,7,30,25,5,5,28.07989346441,28.07989346441,0,44.4283991371394,0.632025776524928,-87.7831201690091,-88.7620730899374,8.54963612792022,9.21161226263238,5.615978692882,5.55717978980822,1,0,handover_stress,4,pre
20,7,150,23,2,2,10.2051435484345,10.2051435484345,0,33.7988153790531,0.301937906224937,-88.2753564466239,-89.6795678084826,6.18525966485139,4.29461008786006,5.10257177421725,5.10257177421725,1,0,handover_stress,4,pre
21,7,270,17,3,3,9.69446215619669,9.69446215619669,0,45.9234110757355,0.21110065496243,-90.2731067150149,-92.2084672522216,8.94416389154786,7.58228392420972,3.2314873853989,4.11779688926204,1,0,handover_stress,4,pre
1,1,30,30,3,3,12.2618236739337,12.2618236739337,0,23.7960515608415,0.515288162096254,-91.5343867928838,-94.1510560754464,2.90535317561151,1.69501777626409,4.08727455797791,4.46019234672306,1,0,handover_stress,4,post
2,1,150,34,6,6,27.4229696390527,27.4229696390527,0,32.7784349199915,0.836616199217232,-89.0728309381153,-89.0602731558054,5.47008376658076,3.31565319166407,4.57049493984211,4.76225857359714,1,1,handover_stress,4,post
3,1,270,24,2,2,9.67780014281571,9.67780014281571,0,40.6208749772327,0.238246964109955,-87.4806294328314,-87.5516943338278,7.54820711563745,7.594662138781,4.83890007140786,4.83890007140786,1,0,handover_stress,4,post
4,2,30,20,1,1,2.15255145249579,2.15255145249579,0,58.0007305654726,0.0371124886102242,-87.379400628889,-87.7621855290418,13.1531709056862,13.0423768304503,2.15255145249579,2.15255145249579,1,0,handover_stress,4,post
5,2,150,18,4,4,17.5031109656515,17.5031109656515,0,33.4096793388613,0.52389341388537,-89.3089039291847,-90.8111970061838,5.81939523129695,2.48716441568021,4.37577774141289,4.6278420170485,1,0,handover_stress,4,post
6,2,270,15,3,3,12.8094529426644,12.8094529426644,0,46.4020311168061,0.27605371218384,-87.3061450561934,-85.8437629951276,8.96821942002958,10.0901517440164,4.2698176475548,2.78773971900183,1,0,handover_stress,4,post
7,3,30,15,2,2,3.74821015964875,3.74821015964875,0,44.2727794574451,0.0846617313297783,-92.6461106250177,-93.678223029513,8.72290244419343,9.17466011473987,1.87410507982438,1.87410507982438,1,0,handover_stress,4,post
8,3,150,24,4,4,26.8511577999338,26.8511577999338,0,44.6986385610093,0.600715338640226,-87.0564788478936,-87.3841223565164,9.04113247306173,8.20322122467422,6.71278944998344,7.01009991919486,1,0,handover_stress,4,post
9,3,270,18,2,2,12.8170957218611,12.8170957218611,0,22.5346303254065,0.568773285240477,-92.429151984887,-94.068244372595,2.55504320229065,1.27522164434289,6.40854786093055,6.40854786093055,1,0,handover_stress,4,post
10,4,30,22,2,2,7.70469986220526,7.70469986220526,0,38.2021164101853,0.201682539770259,-90.3673890910012,-90.4169387157521,7.06954686651888,4.82517453807265,3.85234993110263,3.85234993110263,1,0,handover_stress,4,post
11,4,150,26,4,4,19.0910454988634,19.0910454988634,0,40.4318105503163,0.472178842327753,-90.9464780691166,-90.7778751119109,7.7350203065892,8.77119967792849,4.77276137471585,4.99936441780399,1,0,handover_stress,4,post
12,4,270,26,4,4,21.8757507297005,21.8757507297005,0,34.7814143423569,0.62894943012884,-89.245053950186,-90.0440240539572,6.18141584106894,3.63633762470348,5.46893768242512,5.68471724290161,1,0,handover_stress,4,post
13,5,30,29,5,5,21.7245418855914,21.7245418855914,0,28.7622947589821,0.755313234484086,-90.5866988092301,-92.2493121103009,4.22798556468524,2.24203047865359,4.34490837711829,5.38341154339342,1,0,handover_stress,4,post
14,5,150,14,1,1,2.9426867681768,2.9426867681768,0,42.2827236571813,0.0695954875574108,-92.0725907221164,-92.6118109839148,7.9881118511998,8.34737367428377,2.9426867681768,2.9426867681768,1,0,handover_stress,4,post
15,5,270,16,3,3,14.0789361018315,14.0789361018315,0,28.9342971112563,0.486582965803389,-92.6193224238664,-94.3108502763944,4.53124528828085,3.37629623958182,4.69297870061051,3.64861998372709,1,0,handover_stress,4,post
16,6,30,28,7,7,32.73703438764,32.73703438764,0,33.0013107945044,0.991991942122845,-89.104407218651,-90.2494503152184,6.52004159495938,4.37126571437959,4.67671919823429,5.58914069341318,1,1,handover_stress,4,post
17,6,150,25,2,2,7.76358523225298,7.76358523225298,0,35.5166805753,0.218589831777583,-89.9486390357933,-90.4316008894073,6.18927770099448,4.08485276988282,3.88179261612649,3.88179261612649,1,0,handover_stress,4,post
18,6,270,17,4,4,19.9827346300231,19.9827346300231,0,53.4233973153298,0.374044625280487,-90.3275223851631,-92.8886685961143,11.8995119888481,9.96998705516032,4.99568365750578,5.49264071914457,1,0,handover_stress,4,post
19,7,30,24,5,5,28.07989346441,28.07989346441,0,45.6877938457375,0.614603838373556,-87.5451971009811,-88.5012070691528,8.90225292889844,9.70207103005795,5.615978692882,5.55717978980822,1,0,handover_stress,4,post
20,7,150,25,2,2,10.2051435484345,10.2051435484345,0,31.7987667876571,0.320928909494556,-88.9185325665923,-89.8526145793713,5.47989981665828,4.27508772980541,5.10257177421725,5.10257177421725,1,0,handover_stress,4,post
21,7,270,15,2,2,8.26832360113286,8.26832360113286,0,50.3255245110888,0.164296819187866,-89.495245829932,-91.9371256615555,10.2074751491846,10.6396185954009,4.13416180056643,4.13416180056643,1,0,handover_stress,4,post
1,1,30,28,3,3,14.2696060717569,14.2696060717569,0,36.0749564618631,0.395554353248969,-88.0235601075107,-89.5009430820002,6.47969779302472,4.1997904606982,4.75653535725231,4.46470980955761,1,0,handover_stress,5,pre
2,1,150,19,3,3,10.503586784109,10.503586784109,0,30.6054676750529,0.343193147565286,-90.7738750480746,-92.9634715608399,4.7715298987615,1.42162373715543,3.50119559470301,1.93360841596062,1,0,handover_stress,5,pre
3,1,270,27,8,8,44.3250337711386,36.6594679138567,7.66556585728192,36.6594679138567,1.20910193992162,-88.7248756974404,-93.1716918766909,6.87104984437737,4.04333887578137,4.58243348923208,4.76739790094378,1,1,handover_stress,5,pre
4,2,30,29,6,6,41.2694314498129,41.2694314498129,0,44.8734541329327,0.919684750087585,-88.9347959352454,-91.533046986434,9.71240435786214,6.78742165861869,6.87823857496882,7.38983564977658,1,1,handover_stress,5,pre
5,2,150,21,2,2,7.12727394938538,7.12727394938538,0,30.9171641649005,0.230528062385385,-90.4690525671308,-93.9385621345972,4.96880678240253,2.45553272187083,3.56363697469269,3.56363697469269,1,0,handover_stress,5,pre
6,2,270,20,3,3,12.4890292080056,12.4890292080056,0,32.3439289148745,0.386132100428345,-90.6200115181459,-93.8592871124695,5.17019193234839,3.96371435352545,4.16300973600186,3.38295658149504,1,0,handover_stress,5,pre
7,3,30,15,3,3,15.6780197388227,15.6780197388227,0,44.4118124737998,0.353014634295138,-90.227627877436,-90.7137454792583,8.52428642896226,10.2918488550079,5.22600657960756,6.37805244533099,1,0,handover_stress,5,pre
8,3,150,20,1,1,1.1614079087584,1.1614079087584,0,35.4813088723492,0.0327329499860556,-88.989652930238,-89.5189573063686,6.8671339926403,5.80537794431424,1.1614079087584,1.1614079087584,1,0,handover_stress,5,pre
9,3,270,16,2,2,9.27675152672944,9.27675152672944,0,27.3732206916212,0.338898795696665,-90.9832586607908,-91.1125831494828,4.19840931274429,4.46069101066236,4.63837576336472,4.63837576336472,1,0,handover_stress,5,pre
10,4,30,21,5,5,19.8416603415426,19.8416603415426,0,32.3106366245212,0.614090665316214,-88.5069546412063,-89.5928333980133,5.27227984625586,2.82705919548705,3.96833206830853,4.61388907128676,1,0,handover_stress,5,pre
11,4,150,31,2,2,10.7297243290285,10.7297243290285,0,50.9319434633543,0.210667875588698,-89.9144731749108,-90.3164504617005,10.490843539957,10.4858915940465,5.36486216451427,5.36486216451427,1,0,handover_stress,5,pre
12,4,270,15,2,2,6.21665198891635,6.21665198891635,0,27.5964587443258,0.225269917655452,-91.7868578902394,-94.1539082881614,3.85270719627736,2.64412721146277,3.10832599445818,3.10832599445818,1,0,handover_stress,5,pre
13,5,30,14,2,2,8.27328773857673,8.27328773857673,0,34.3244409220033,0.241031973612518,-89.9031853357675,-93.0353532394741,5.6697221456841,1.67285744140011,4.13664386928836,4.13664386928836,1,0,handover_stress,5,pre
14,5,150,19,1,1,5.57679105455837,5.57679105455837,0,48.7334715955364,0.114434512296661,-90.0107538309744,-91.4940803628051,10.4249567688063,7.19720539133775,5.57679105455837,5.57679105455837,1,0,handover_stress,5,pre
15,5,270,22,1,1,1.82759156522787,1.82759156522787,0,37.0763581792656,0.0492926397029448,-89.9345257668025,-90.3380263161077,6.51141033109042,4.84687895910808,1.82759156522787,1.82759156522787,1,0,handover_stress,5,pre
16,6,30,26,2,2,8.76475176819834,8.76475176819834,0,31.8083724347956,0.27554857722335,-88.973800458089,-91.1561050616574,4.72505429001468,1.79832938053304,4.38237588409917,4.38237588409917,1,0,handover_stress,5,pre
17,6,150,24,4,4,15.4029367918618,15.4029367918618,0,43.793600971838,0.351716608135668,-87.7678207436246,-89.1262137250524,9.16738203220116,7.5297688649392,3.85073419796544,2.66812568408422,1,0,handover_stress,5,pre
18,6,270,23,5,5,32.9223999325439,32.9223999325439,0,53.1222743514444,0.619747560406339,-88.9909013492356,-90.3455764577375,10.9751765385506,9.87792272708232,6.58447998650878,7.01583356744998,1,0,handover_stress,5,pre
19,7,30,24,4,4,15.4975206253859,15.4975206253859,0,43.5054658378563,0.356220082394814,-88.4339274932721,-88.1317846905411,8.62153895636541,8.16629949513242,3.87438015634648,3.72636797556453,1,0,handover_stress,5,pre
20,7,150,20,5,5,19.0588159892512,19.0588159892512,0,22.9488288726662,0.830491878038781,-93.5263346980556,-94.213280460472,2.71905644242126,2.5058665259135,3.81176319785023,3.65136130227209,1,1,handover_stress,5,pre
21,7,270,35,4,4,14.8820253444035,14.8820253444035,0,55.0139862417521,0.270513488679158,-87.2880120162709,-87.6677513378473,12.2175752766308,12.3409717185528,3.72050633610089,3.87076589956548,1,0,handover_stress,5,pre
1,1,30,25,3,3,14.2696060717569,14.2696060717569,0,38.8101761509052,0.367676921028974,-87.1265607898578,-87.6017631560595,7.30219520345563,5.16270155656923,4.75653535725231,4.46470980955761,1,0,handover_stress,5,post
2,1,150,19,3,3,10.503586784109,10.503586784109,0,30.6054676750529,0.343193147565286,-90.7738750480746,-92.9634715608399,4.7715298987615,1.42162373715543,3.50119559470301,1.93360841596062,1,0,handover_stress,5,post
3,1,270,27,8,8,44.3250337711386,36.6594679138567,7.66556585728192,36.6594679138567,1.20910193992162,-88.7248756974404,-93.1716918766909,6.87104984437737,4.04333887578137,4.58243348923208,4.76739790094378,1,1,handover_stress,5,post
4,2,30,28,6,6,41.2694314498129,41.2694314498129,0,45.9556787374847,0.898026807210458,-88.8986177288417,-92.131300037299,10.0506242339286,7.05993581825175,6.87823857496882,7.38983564977658,1,1,handover_stress,5,post
5,2,150,23,2,2,7.12727394938538,7.12727394938538,0,29.126662376181,0.244699301874487,-90.7406173073149,-93.9385621345972,4.37749056253254,1.71625635929503,3.56363697469269,3.56363697469269,1,0,handover_stress,5,post
6,2,270,18,3,3,12.4890292080056,12.4890292080056,0,34.7877481145878,0.35900654353561,-90.2131963021263,-92.8310420205775,5.94122262389425,5.25941767064209,4.16300973600186,3.38295658149504,1,0,handover_stress,5,post
7,3,30,15,3,3,15.6780197388227,15.6780197388227,0,44.4118124737998,0.353014634295138,-90.227627877436,-90.7137454792583,8.52428642896226,10.2918488550079,5.22600657960756,6.37805244533099,1,0,handover_stress,5,post
8,3,150,20,1,1,1.1614079087584,1.1614079087584,0,35.4813088723492,0.0327329499860556,-88.989652930238,-89.5189573063686,6.8671339926403,5.80537794431424,1.1614079087584,1.1614079087584,1,0,handover_stress,5,post
9,3,270,14,2,2,9.27675152672944,9.27675152672944,0,29.3195740744392,0.316401305939055,-90.5592662399438,-91.1125831494828,4.82238930310268,4.78777277967289,4.63837576336472,4.63837576336472,1,0,handover_stress,5,post
10,4,30,20,5,5,19.8416603415426,19.8416603415426,0,33.4531875972319,0.59311718155027,-88.2657470771476,-89.3662839454374,5.64777679635391,3.38177460966832,3.96833206830853,4.61388907128676,1,0,handover_stress,5,post
11,4,150,31,2,2,10.7297243290285,10.7297243290285,0,50.9319434633543,0.210667875588698,-89.9144731749108,-90.3164504617005,10.490843539957,10.4858915940465,5.36486216451427,5.36486216451427,1,0,handover_stress,5,post
12,4,270,15,2,2,6.21665198891635,6.21665198891635,0,27.5964587443258,0.225269917655452,-91.7868578902394,-94.1539082881614,3.85270719627736,2.64412721146277,3.10832599445818,3.10832599445818,1,0,handover_stress,5,post
13,5,30,14,2,2,8.27328773857673,8.27328773857673,0,34.3244409220033,0.241031973612518,-89.9031853357675,-93.0353532394741,5.6697221456841,1.67285744140011,4.13664386928836,4.13664386928836,1,0,handover_stress,5,post
