ue_id,x_m,y_m,serving_sector,isAttached,isTrafficActive,demand_Mbps,service_class,spectralEfficiency_bpsHz,peakThroughput_Mbps,servedThroughput_Mbps,unservedDemand_Mbps,meetsMinThroughput,qosSatisfied,bestRSRP_dBm,bestSINR_dB
381,46.9229743246731,-1152.9156222884,14,1,1,5.52849698789496,normal_rate,3.52436916283776,70.4873832567552,5.52849698789496,0,1,1,-88.4539272106557,15.0217536112226
382,629.218884209628,336.216633389823,9,1,0,0,no_traffic,1.31995083692802,26.3990167385603,0,0,0,0,-78.229382098839,4.30587531712066
383,46.5897862813636,1139.82534044845,4,1,0,0,no_traffic,2.28491553165377,45.6983106330754,0,0,0,0,-96.090228424105,9.34878366629369
384,813.75058532524,256.577026934939,8,1,1,5.08549007151064,normal_rate,2.68502596965739,53.7005193931478,5.08549007151064,0,1,1,-80.5878484753947,11.2314217570091
385,119.935943247774,805.974427626046,5,1,0,0,no_traffic,1.21463850908407,24.2927701816814,0,0,0,0,-83.4856016158547,3.67216388455146
386,140.80327887922,970.148472423376,4,1,0,0,no_traffic,4.5,90,0,0,0,0,-77.122387031911,22.0993174585718
387,870.295825734357,-686.617792854609,11,1,0,0,no_traffic,2.58740037070397,51.7480074140795,0,0,0,0,-82.8009103916923,10.778265696761
388,-223.012492259071,-727.107129470992,15,1,0,0,no_traffic,2.81831878479531,56.3663756959062,0,0,0,0,-84.2681875710042,11.8448926605251
389,-845.64442425012,280.234840047939,21,1,0,0,no_traffic,2.43245544510267,48.6491089020534,0,0,0,0,-88.5218827586727,10.0513138116137
390,-1088.79476241253,-224.659401494562,18,1,1,7.49979673478885,high_rate,2.10490503847676,42.0981007695351,7.49979673478885,0,1,1,-95.700970829187,8.47507921665738
391,277.987253008885,1010.0866568366,4,1,0,0,no_traffic,3.93828113606701,78.7656227213402,0,0,0,0,-84.7345461430683,16.8474604972391
392,471.546718364184,-370.121376199859,12,1,0,0,no_traffic,4.5,90,0,0,0,0,-78.866836769294,20.3299622168355
393,-663.225017129466,-664.420434356498,17,1,1,7.04646652392749,high_rate,4.12566185678673,82.5132371357345,7.04646652392749,0,1,1,-83.3175293319806,17.6684506185729
394,-840.200079545865,708.346751165452,21,1,0,0,no_traffic,0.629222083457754,12.5844416691551,0,0,0,0,-99.1906414110165,-0.631701498209049
395,-1121.69311024207,-568.630675048859,18,1,0,0,no_traffic,4.5,90,0,0,0,0,-80.4748147514003,23.1439848302546
396,-345.232391156362,814.623953902962,19,1,0,0,no_traffic,1.70609100277915,34.1218200555829,0,0,0,0,-87.3015926724489,6.45045723689108
397,207.763809975448,-192.566299073163,12,1,0,0,no_traffic,0.863847272606513,17.2769454521303,0,0,0,0,-89.1342706320722,1.31070674196691
398,-248.980912663108,423.075336723078,19,1,0,0,no_traffic,0.597220887227892,11.9444177445578,0,0,0,0,-95.9709146323008,-0.934121880283523
399,-144.470447069699,-1021.30191671624,14,1,0,0,no_traffic,0.900422459584217,18.0084491916843,0,0,0,0,-89.9500520536713,1.58075101166468
400,933.849091764059,312.753548139565,8,1,0,0,no_traffic,4.5,90,0,0,0,0,-79.1722549910653,19.7626627949368
401,-350.62092250163,-121.790019841697,3,1,0,0,no_traffic,1.31174869976077,26.2349739952154,0,0,0,0,-88.6851134720523,4.25744206627391
402,32.3241140772602,218.69249027294,1,1,0,0,no_traffic,4.5,90,0,0,0,0,-77.1927203046809,22.5399505131808
403,655.408659848967,-838.287587396777,11,1,0,0,no_traffic,1.67802015355676,33.5604030711353,0,0,0,0,-97.6646198304639,6.30193311684277
404,-239.04825030855,598.122946220225,6,1,0,0,no_traffic,3.16661787804149,63.3323575608298,0,0,0,0,-85.3408231638235,13.42478658609
405,282.093533252033,916.088260230687,4,1,0,0,no_traffic,1.0157097748824,20.314195497648,0,0,0,0,-98.1312693806635,2.39049435433992
406,837.277596428495,-715.252023209913,11,1,0,0,no_traffic,3.51636195697826,70.3272391395651,0,0,0,0,-93.2009945483773,14.9862312807311
407,985.673379645704,358.488071966111,8,1,0,0,no_traffic,3.44934931985139,68.9869863970279,0,0,0,0,-85.0916945180124,14.6885856974381
408,-18.216093449701,270.420009626356,1,1,0,0,no_traffic,4.5,90,0,0,0,0,-70.5244337145517,25.325598632549
409,-558.600523734061,117.914267281851,20,1,0,0,no_traffic,3.71189056824073,74.2378113648146,0,0,0,0,-78.9182266739674,15.8512718903342
410,-94.4209228761626,-676.852526023009,15,1,0,0,no_traffic,1.9979249247936,39.958498495872,0,0,0,0,-86.7668465620539,7.94551912957248
411,1109.16328302431,-275.470070181611,11,1,1,1.2969513618796,low_rate,1.1450352531497,22.9007050629941,1.2969513618796,0,1,1,-99.6948359618835,3.23772135629012
412,-17.0566322441271,238.559423134714,1,1,0,0,no_traffic,3.46161103925654,69.2322207851309,0,0,0,0,-80.5608499384115,14.7430965978542
413,-395.686534467321,-8.16390987171303,20,1,0,0,no_traffic,0.58748782111077,11.7497564222154,0,0,0,0,-94.0217500390601,-1.02844554754151
414,-980.010206945286,492.753790139482,21,1,0,0,no_traffic,4.46910536975164,89.3821073950328,0,0,0,0,-86.5278692060475,19.1667695755288
415,-857.510525817294,-241.601872478214,18,1,1,2.0240872138006,low_rate,2.56976738626402,51.3953477252804,2.0240872138006,0,1,1,-81.7071284881132,10.6960370751804
416,-859.437295793521,-181.301046557768,16,1,0,0,no_traffic,0.968288837462444,19.3657767492489,0,0,0,0,-93.541822455829,2.06445149043732
417,-804.313646935752,549.449736259608,21,1,1,6.65113705269845,high_rate,2.72087784579841,54.4175569159682,6.65113705269845,0,1,1,-83.6870268597903,11.3969928586619
418,-834.525945838394,485.914881856306,21,1,0,0,no_traffic,4.27740413412661,85.5480826825322,0,0,0,0,-75.0638881983301,18.3313597181845
419,-356.601179836104,-999.651113492121,15,1,1,3.41661239186928,low_rate,2.72533543320441,54.5067086640882,3.41661239186928,0,1,1,-92.6490965273352,11.4175487828753
420,916.819311971936,566.471367623382,7,1,0,0,no_traffic,3.79576219418871,75.9152438837743,0,0,0,0,-87.4964764974578,16.2209433601199
421,-60.1642347989093,197.932505166589,1,1,0,0,no_traffic,2.27497068472686,45.4994136945371,0,0,0,0,-80.6710075346443,9.30102057542305
422,387.158915712307,-570.260277353623,12,1,0,0,no_traffic,0.74397564262008,14.8795128524016,0,0,0,0,-93.5666023305379,0.370335701208046
423,-764.958653313759,-778.056781300836,17,1,0,0,no_traffic,2.36969323773848,47.3938647547695,0,0,0,0,-91.0370130488429,9.75380216603018
424,-511.589169352862,-445.999288264875,16,1,0,0,no_traffic,1.38387963539147,27.6775927078294,0,0,0,0,-80.4646707031385,4.67853180296429
425,-746.299584833351,-690.211901994272,17,1,0,0,no_traffic,0.899076892940932,17.9815378588186,0,0,0,0,-92.4442246392421,1.57093888138808
426,-950.343937984424,-366.144575411072,18,1,0,0,no_traffic,1.88632796391976,37.7265592783952,0,0,0,0,-86.8140611865541,7.38339280290461
427,-90.6245797740053,48.127319028466,3,1,0,0,no_traffic,3.76905896841972,75.3811793683943,0,0,0,0,-75.9008455767129,16.103329136741
428,-313.618063181924,758.421408913269,6,1,0,0,no_traffic,3.09962722908291,61.9925445816581,0,0,0,0,-87.6077152844144,13.1231396704237
429,7.89594614095154,-672.395812157711,13,1,0,0,no_traffic,4.5,90,0,0,0,0,-76.4914537896297,21.0468991363581
430,439.926296809772,101.032912080659,0,0,0,0,no_traffic,0.393671380612062,7.87342761224123,0,0,0,0,-100.341356469816,-3.21744662810516
431,691.817676806775,380.976019582623,8,1,0,0,no_traffic,2.13373937355175,42.674787471035,0,0,0,0,-67.6453971788711,8.61641172846068
432,295.526643839655,83.2207402201843,1,1,1,1.34176426665357,low_rate,2.51080992287312,50.2161984574624,1.34176426665357,0,1,1,-88.9611476556908,10.4201949625117
433,-966.387593473159,-443.569687990706,18,1,0,0,no_traffic,4.5,90,0,0,0,0,-80.4504006885158,24.3238964609282
434,863.190780199774,-421.681971542728,11,1,0,0,no_traffic,1.36671807746494,27.3343615492988,0,0,0,0,-85.6148584486269,4.57930943153805
435,972.467781442897,427.9665397823,8,1,1,2.79061373628826,low_rate,1.14910129194151,22.9820258388301,2.79061373628826,0,1,1,-93.6316771002801,3.26347931149437
436,-515.546512963159,408.655391797073,19,1,0,0,no_traffic,1.44114952312746,28.8229904625491,0,0,0,0,-85.4246370517377,5.00559312268517
437,707.508686383502,145.907212503338,8,1,0,0,no_traffic,3.94140536285285,78.8281072570569,0,0,0,0,-83.645370035373,16.8611732300373
438,573.628848135524,582.408838784581,9,1,0,0,no_traffic,1.39361264778866,27.8722529557731,0,0,0,0,-80.9696551079002,4.73454933512668
439,-728.945742250401,-87.8582879571368,16,1,0,0,no_traffic,0.914676303939757,18.2935260787951,0,0,0,0,-91.2430173790849,1.68414079544156
440,-299.287163221593,157.303862704643,3,1,0,0,no_traffic,1.42556967515933,28.5113935031866,0,0,0,0,-88.5338635679118,4.91721651490566
441,-35.761190887376,1155.53618446707,4,1,0,0,no_traffic,2.52366783232508,50.4733566465017,0,0,0,0,-88.0886727360942,10.4804743265331
442,273.239478687106,-819.883017393249,14,1,0,0,no_traffic,0.955021254483365,19.1004250896673,0,0,0,0,-92.453893830906,1.97154383556435
443,-302.888148388746,479.775777263491,6,1,0,0,no_traffic,1.17206426657622,23.4412853315244,0,0,0,0,-89.2860532149424,3.40804109296329
444,-86.5672860398743,-755.163571617496,15,1,0,0,no_traffic,4.5,90,0,0,0,0,-71.8115634411678,20.0848598146156
445,571.806357162961,90.467435292745,8,1,0,0,no_traffic,1.062866620052,21.25733240104,0,0,0,0,-91.1438305021455,2.70607501225032
446,-572.019203912605,-125.316893311247,16,1,0,0,no_traffic,3.91158462358593,78.2316924717187,0,0,0,0,-80.5432509576716,16.730249173813
447,492.965559620317,646.830508921577,7,1,0,0,no_traffic,1.09954780640552,21.9909561281103,0,0,0,0,-89.7033830302993,2.94611286831215
448,913.164931155145,-384.892673654153,10,1,0,0,no_traffic,2.24543084169705,44.908616833941,0,0,0,0,-90.3986501073451,9.1588180710189
449,26.9818981068854,416.413758898422,1,1,0,0,no_traffic,0.527409309711516,10.5481861942303,0,0,0,0,-96.7918099114894,-1.63796241955081
450,74.2014200287294,746.032030902559,5,1,1,2.85752697506902,low_rate,3.88986930918919,77.7973861837837,2.85752697506902,0,1,1,-70.5368404346664,16.6348594025556
451,-121.508986813837,-670.047496571991,15,1,0,0,no_traffic,1.90102375551513,38.0204751103026,0,0,0,0,-86.1232964824157,7.45803656163786
452,75.3654568609579,-254.234428082406,2,1,1,4.93363130501094,normal_rate,4.5,90,4.93363130501094,0,1,1,-72.599403003358,27.2736675242
453,-283.547216455063,1078.20762083172,6,1,0,0,no_traffic,1.99099405792068,39.8198811584136,0,0,0,0,-93.2286490705134,7.91091080767973
454,-411.103885403664,863.658240325631,6,1,1,6.47329819796132,high_rate,4.5,90,6.47329819796132,0,1,1,-81.4225919863737,25.4268731284961
455,-666.728243791757,52.920373744774,16,1,0,0,no_traffic,1.12270383578547,22.4540767157095,0,0,0,0,-94.863761459096,3.09536542095346
456,-398.584623293417,312.062596199857,20,1,1,5.27769028624669,normal_rate,1.2052330244571,24.1046604891419,5.27769028624669,0,1,1,-86.6709086916204,3.61423494942211
457,902.352346730672,644.575852112295,7,1,0,0,no_traffic,2.79682075541774,55.9364151083548,0,0,0,0,-95.7534461129756,11.7463274700623
458,216.254726022652,-940.049763888476,14,1,0,0,no_traffic,1.96184989093645,39.236997818729,0,0,0,0,-94.8193819004847,7.7649585952656
459,413.833824051274,823.343810094473,5,1,0,0,no_traffic,1.24695322067111,24.9390644134222,0,0,0,0,-95.6457324010472,3.86945486288799
460,668.159072702884,712.140852731557,7,1,1,6.93553702064186,high_rate,4.5,90,6.93553702064186,0,1,1,-79.0315653394437,19.4620978794087
461,-3.59945520180167,527.095114113642,5,1,0,0,no_traffic,1.48583241400429,29.7166482800858,0,0,0,0,-89.5255206475054,5.25671038859343
462,85.7383766521741,-497.114814463492,13,1,0,0,no_traffic,2.2759681665104,45.519363330208,0,0,0,0,-85.3279104940469,9.30581376209746
463,200.655089934798,-598.157502178438,12,1,0,0,no_traffic,3.22258977551729,64.4517955103457,0,0,0,0,-83.6321940246248,13.6761187191151
464,567.112456499758,-353.165455512146,12,1,0,0,no_traffic,2.46423239144727,49.2846478289453,0,0,0,0,-85.5975499954378,10.2012426644937
465,-157.907454555935,-1041.23120635008,15,1,0,0,no_traffic,1.36438836118174,27.2877672236348,0,0,0,0,-95.1725589804791,4.56579474804786
466,-499.607398624183,135.854460086825,20,1,0,0,no_traffic,2.06815667329722,41.3631334659444,0,0,0,0,-91.1437625760088,8.29412029389683
467,-316.362050096965,-491.064859488089,17,1,0,0,no_traffic,1.99579839545215,39.915967909043,0,0,0,0,-86.105887478,7.9349046678492
468,337.156382249598,-260.128949863935,2,1,0,0,no_traffic,0.996945353756638,19.9389070751328,0,0,0,0,-93.6899408579993,2.26257150247703
469,163.540352916212,-133.317316503913,2,1,0,0,no_traffic,4.5,90,0,0,0,0,-71.297687776547,25.40818441344
470,-332.50290950811,254.007800893637,3,1,0,0,no_traffic,0.708457147400909,14.1691429480182,0,0,0,0,-94.7013183605455,0.0724366733607229
471,244.403300816443,1058.99437144979,4,1,0,0,no_traffic,2.94766649005543,58.9533298011087,0,0,0,0,-88.755406478799,12.4351498845372
472,-607.16378299036,-7.66742025816689,16,1,0,0,no_traffic,2.68699007515294,53.7398015030588,0,0,0,0,-92.019011661214,11.2405037007477
473,-586.990080505308,-736.031551263278,17,1,0,0,no_traffic,2.41921535212881,48.3843070425761,0,0,0,0,-90.3101495213062,9.98870806574622
474,-496.559109738671,801.582948605156,19,1,0,0,no_traffic,1.8329705756584,36.6594115131679,0,0,0,0,-89.2656672689993,7.11067665282011
475,-754.702980625526,-301.434620509253,18,1,0,0,no_traffic,1.04389728393939,20.8779456787878,0,0,0,0,-81.7387642697439,2.58011140684933
476,56.6360174849867,772.483255521084,5,1,0,0,no_traffic,1.56367350290186,31.2734700580373,0,0,0,0,-83.9505088931031,5.68644686839962
477,-207.037094277275,732.347348577593,6,1,0,0,no_traffic,4.5,90,0,0,0,0,-74.2779124099053,25.8713691222478
478,1114.58404686992,-493.198977406635,11,1,0,0,no_traffic,1.20262537974393,24.0525075948786,0,0,0,0,-94.2859716692795,3.5981328397453
479,-236.014855945141,-244.981905159711,3,1,0,0,no_traffic,0.964924928154413,19.2984985630883,0,0,0,0,-92.1000724101083,2.04096775928992
480,844.540776184304,492.265276975541,7,1,0,0,no_traffic,4.18107291994014,83.6214583988029,0,0,0,0,-77.7571968850731,17.9107065839598
481,732.626736759005,-388.609066863908,10,1,0,0,no_traffic,2.91931341002389,58.3862682004778,0,0,0,0,-73.4604425794843,12.3061553242664
482,-760.447150565555,355.964458013043,21,1,0,0,no_traffic,4.5,90,0,0,0,0,-69.3040626280316,19.7919106470345
483,389.667029075957,814.28621338002,4,1,0,0,no_traffic,0.5666094699649,11.332189399298,0,0,0,0,-98.9984758169078,-1.23474107393639
484,131.156342320823,914.112151865181,4,1,0,0,no_traffic,2.64765918596796,52.9531837193592,0,0,0,0,-87.41666685965,11.0583824160215
485,165.4682824627,1067.49178295485,4,1,0,0,no_traffic,3.6181733671108,72.3634673422159,0,0,0,0,-81.451367667402,15.4372561811492
486,-508.380312866502,-32.6695693365175,20,1,0,0,no_traffic,1.46645835284056,29.3291670568112,0,0,0,0,-90.0616625307263,5.14824636696845
487,622.690379612792,268.296176881674,8,1,0,0,no_traffic,0.886454903009583,17.7290980601917,0,0,0,0,-82.8466929738345,1.47844939675715
488,-723.116724081664,668.663461800776,19,1,0,0,no_traffic,4.5,90,0,0,0,0,-79.5574440971931,22.6813564136532
489,-407.406761715946,-821.055445827668,15,1,0,0,no_traffic,2.08376005935625,41.6752011871249,0,0,0,0,-90.8887040749794,8.37107242351648
490,-172.28656719602,6.47952441880898,3,1,1,5.6966859614189,normal_rate,4.5,90,5.6966859614189,0,1,1,-75.3898286590232,22.4321806673143
491,17.5845412192878,-255.883016516432,2,1,0,0,no_traffic,0.948698444634242,18.9739688926848,0,0,0,0,-92.7895496937272,1.9269952182097
492,-889.958044447859,-334.484945262396,18,1,0,0,no_traffic,4.5,90,0,0,0,0,-76.033837150054,24.1759486208114
493,255.598673423116,-1090.39543673651,14,1,0,0,no_traffic,2.92941082901798,58.5882165803596,0,0,0,0,-92.0253287866602,12.3521184153978
494,187.709036884786,-921.230903250152,14,1,0,0,no_traffic,4.5,90,0,0,0,0,-79.0194506978558,22.3370744904671
495,-43.577681226684,125.065578464295,3,1,0,0,no_traffic,2.15067035405428,43.0134070810856,0,0,0,0,-79.310343510707,8.69914013431649
496,75.3011438428309,1176.2338772889,4,1,0,0,no_traffic,3.2483228639757,64.966457279514,0,0,0,0,-91.0441554442378,13.7914662338659
497,-1035.55654942091,-170.447627696398,18,1,0,0,no_traffic,0.830906716892613,16.6181343378523,0,0,0,0,-101.005902631954,1.06123962948041
498,-377.542159764425,-475.177563206436,16,1,0,0,no_traffic,0.702838815380548,14.056776307611,0,0,0,0,-92.8669350694984,0.0243820240384099
499,-844.721458560853,15.5086377266209,3,1,1,3.43014314871971,low_rate,0.848029285451013,16.9605857090203,3.43014314871971,0,1,1,-90.372186589164,1.19168554243684
500,-1008.86580647783,-152.737261004995,18,1,0,0,no_traffic,0.70084454700903,14.0168909401806,0,0,0,0,-99.4173873049199,0.00726079331434999
