oracle_group_id,module_name,scenario_name,realization_id,source_sector_id,selected_action_id_raw,selected_action_id_safe,oracle_action_id,raw_predicted_reward,safe_predicted_reward,raw_true_reward,safe_true_reward,oracle_reward,raw_selected_safety_valid,safe_selected_safety_valid,safety_filter_changed_action,fallback_used,noop_selected,selection_reason,raw_regret,safety_enforced_regret,raw_top1_oracle_match,safe_top1_oracle_match,safe_top2_oracle_match
1241,ES,low_load_energy_saving_candidate,9,10,20396,20396,20396,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1242,ES,low_load_energy_saving_candidate,9,11,20399,20398,20398,0.249991236833438,0,-0.0430591963119774,0,0,0,1,1,0,1,safe_best_predicted,0.0430591963119774,0,0,1,1
1243,ES,low_load_energy_saving_candidate,9,12,20402,20402,20402,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1244,ES,low_load_energy_saving_candidate,9,13,20405,20404,20404,0.249991236833438,0,-0.048763694794961,0,0,0,1,1,0,1,safe_best_predicted,0.048763694794961,0,0,1,1
1245,ES,low_load_energy_saving_candidate,9,14,20407,20407,20407,0,0,0,0,0,1,1,0,0,1,safe_best_predicted,0,0,1,1,1
1246,ES,low_load_energy_saving_candidate,9,15,20410,20409,20409,0.249991236833438,0,-0.123921624252962,0,0,0,1,1,0,1,safe_best_predicted,0.123921624252962,0,0,1,1
1247,ES,low_load_energy_saving_candidate,9,16,20413,20412,20412,0.249991236833438,0,-0.176576520481573,0,0,0,1,1,0,1,safe_best_predicted,0.176576520481573,0,0,1,1
1248,ES,low_load_energy_saving_candidate,9,17,20416,20416,20416,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1249,ES,low_load_energy_saving_candidate,9,18,20419,20418,20418,0.249991236833438,0,-0.101052855169648,0,0,0,1,1,0,1,safe_best_predicted,0.101052855169648,0,0,1,1
1250,ES,low_load_energy_saving_candidate,9,20,20422,20422,20422,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1251,ES,low_load_energy_saving_candidate,9,21,20425,20425,20425,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1257,ES,degraded_sector,10,5,20442,20441,20441,0.249991236833438,0,-0.0732099943842824,0,0,0,1,1,0,1,safe_best_predicted,0.0732099943842824,0,0,1,1
1258,ES,degraded_sector,10,10,20444,20444,20444,0,0,0,0,0,1,1,0,0,1,safe_best_predicted,0,0,1,1,1
1339,ES,mixed_conflict,11,2,20678,20678,20678,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1423,ES,normal,13,19,20920,20920,20920,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1447,ES,low_load_energy_saving_candidate,14,1,20988,20987,20987,0.249991236833438,0,-0.155612114135543,0,0,0,1,1,0,1,safe_best_predicted,0.155612114135543,0,0,1,1
1448,ES,low_load_energy_saving_candidate,14,2,20991,20990,20990,0.249991236833438,0,-0.0477192891853813,0,0,0,1,1,0,1,safe_best_predicted,0.0477192891853813,0,0,1,1
1449,ES,low_load_energy_saving_candidate,14,3,20994,20993,20993,0.249991236833438,0,-0.0318234701820656,0,0,0,1,1,0,1,safe_best_predicted,0.0318234701820656,0,0,1,1
1450,ES,low_load_energy_saving_candidate,14,4,20997,20996,20996,0.249991236833438,0,-0.0426089281782982,0,0,0,1,1,0,1,safe_best_predicted,0.0426089281782982,0,0,1,1
1451,ES,low_load_energy_saving_candidate,14,5,21000,20999,20999,0.249991236833438,0,-0.108482684566407,0,0,0,1,1,0,1,safe_best_predicted,0.108482684566407,0,0,1,1
1452,ES,low_load_energy_saving_candidate,14,6,21003,21003,21003,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1453,ES,low_load_energy_saving_candidate,14,7,21005,21005,21005,0,0,0,0,0,1,1,0,0,1,safe_best_predicted,0,0,1,1,1
1454,ES,low_load_energy_saving_candidate,14,8,21008,21007,21007,0.249991236833438,0,-0.130171122061664,0,0,0,1,1,0,1,safe_best_predicted,0.130171122061664,0,0,1,1
1455,ES,low_load_energy_saving_candidate,14,9,21010,21010,21010,0,0,0,0,0,1,1,0,0,1,safe_best_predicted,0,0,1,1,1
1456,ES,low_load_energy_saving_candidate,14,10,21013,21012,21012,0.249991236833438,0,-0.00694388349663233,0,0,0,1,1,0,1,safe_best_predicted,0.00694388349663233,0,0,1,1
1457,ES,low_load_energy_saving_candidate,14,11,21016,21015,21015,0.249991236833438,0,-0.0301794378181946,0,0,0,1,1,0,1,safe_best_predicted,0.0301794378181946,0,0,1,1
1458,ES,low_load_energy_saving_candidate,14,13,21019,21018,21018,0.249991236833438,0,-0.124830504351044,0,0,0,1,1,0,1,safe_best_predicted,0.124830504351044,0,0,1,1
1459,ES,low_load_energy_saving_candidate,14,14,21022,21022,21022,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1460,ES,low_load_energy_saving_candidate,14,15,21025,21024,21024,0.249991236833438,0,-0.0413015177092059,0,0,0,1,1,0,1,safe_best_predicted,0.0413015177092059,0,0,1,1
1461,ES,low_load_energy_saving_candidate,14,16,21028,21027,21027,0.249991236833438,0,-0.051763096294112,0,0,0,1,1,0,1,safe_best_predicted,0.051763096294112,0,0,1,1
1462,ES,low_load_energy_saving_candidate,14,17,21031,21031,21031,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1463,ES,low_load_energy_saving_candidate,14,18,21034,21034,21034,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1464,ES,low_load_energy_saving_candidate,14,21,21037,21036,21036,0.249991236833438,0,-0.0623733592877302,0,0,0,1,1,0,1,safe_best_predicted,0.0623733592877302,0,0,1,1
1470,ES,handover_stress,15,13,21054,21053,21053,0.249991236833438,0,-0.0358850711017396,0,0,0,1,1,0,1,safe_best_predicted,0.0358850711017396,0,0,1,1
1471,ES,handover_stress,15,21,21057,21056,21056,0.249991236833438,0,-0.0100889196787874,0,0,0,1,1,0,1,safe_best_predicted,0.0100889196787874,0,0,1,1
1492,ES,low_load_energy_saving_candidate,15,1,21119,21118,21118,0.249991236833438,0,-0.144356935848118,0,0,0,1,1,0,1,safe_best_predicted,0.144356935848118,0,0,1,1
1493,ES,low_load_energy_saving_candidate,15,3,21122,21121,21121,0.249991236833438,0,-0.0814035169965422,0,0,0,1,1,0,1,safe_best_predicted,0.0814035169965422,0,0,1,1
1494,ES,low_load_energy_saving_candidate,15,4,21125,21124,21124,0.249991236833438,0,0.0128037392732393,0,0,0,1,1,0,1,safe_best_predicted,-0.0128037392732393,0,0,1,1
1495,ES,low_load_energy_saving_candidate,15,5,21128,21127,21127,0.249991236833438,0,-0.0441939266506188,0,0,0,1,1,0,1,safe_best_predicted,0.0441939266506188,0,0,1,1
1496,ES,low_load_energy_saving_candidate,15,6,21131,21130,21130,0.249991236833438,0,-0.0425064503133116,0,0,0,1,1,0,1,safe_best_predicted,0.0425064503133116,0,0,1,1
1497,ES,low_load_energy_saving_candidate,15,7,21134,21134,21134,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1498,ES,low_load_energy_saving_candidate,15,8,21137,21136,21136,0.249991236833438,0,-0.0407728298679302,0,0,0,1,1,0,1,safe_best_predicted,0.0407728298679302,0,0,1,1
1499,ES,low_load_energy_saving_candidate,15,9,21140,21139,21139,0.249991236833438,0,-0.168209999481508,0,0,0,1,1,0,1,safe_best_predicted,0.168209999481508,0,0,1,1
1500,ES,low_load_energy_saving_candidate,15,10,21143,21143,21143,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1501,ES,low_load_energy_saving_candidate,15,11,21146,21145,21145,0.249991236833438,0,-0.0807931673082495,0,0,0,1,1,0,1,safe_best_predicted,0.0807931673082495,0,0,1,1
1502,ES,low_load_energy_saving_candidate,15,12,21149,21149,21149,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1503,ES,low_load_energy_saving_candidate,15,13,21152,21152,21152,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1504,ES,low_load_energy_saving_candidate,15,14,21155,21154,21154,0.249991236833438,0,-0.137130643700292,0,0,0,1,1,0,1,safe_best_predicted,0.137130643700292,0,0,1,1
1505,ES,low_load_energy_saving_candidate,15,15,21158,21158,21158,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1506,ES,low_load_energy_saving_candidate,15,16,21161,21161,21161,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1507,ES,low_load_energy_saving_candidate,15,17,21164,21163,21163,0.249991236833438,0,-0.129769815238694,0,0,0,1,1,0,1,safe_best_predicted,0.129769815238694,0,0,1,1
1508,ES,low_load_energy_saving_candidate,15,18,21167,21167,21167,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1509,ES,low_load_energy_saving_candidate,15,19,21170,21170,21170,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1510,ES,low_load_energy_saving_candidate,15,20,21173,21172,21172,0.249991236833438,0,-0.0706649403593719,0,0,0,1,1,0,1,safe_best_predicted,0.0706649403593719,0,0,1,1
1511,ES,low_load_energy_saving_candidate,15,21,21176,21175,21175,0.249991236833438,0,-0.0637237054836939,0,0,0,1,1,0,1,safe_best_predicted,0.0637237054836939,0,0,1,1
1514,ES,outage_sector,15,6,21184,21183,21183,0.249991236833438,0,-0.083124761235893,0,0,0,1,1,0,1,safe_best_predicted,0.083124761235893,0,0,1,1
1515,ES,outage_sector,15,15,21186,21186,21186,0,0,0,0,0,1,1,0,0,1,safe_best_predicted,0,0,1,1,1
1517,ES,handover_stress,16,5,21191,21191,21191,0,0,0,0,0,1,1,0,0,1,safe_best_predicted,0,0,1,1,1
1518,ES,handover_stress,16,13,21194,21193,21193,0.249991236833438,0,-0.0594155348982612,0,0,0,1,1,0,1,safe_best_predicted,0.0594155348982612,0,0,1,1
1519,ES,handover_stress,16,18,21197,21197,21197,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1599,ES,outage_sector,17,4,21430,21429,21429,0.249991236833438,0,-0.164570034175583,0,0,0,1,1,0,1,safe_best_predicted,0.164570034175583,0,0,1,1
1600,ES,outage_sector,17,5,21433,21432,21432,0.249991236833438,0,-0.159622094050427,0,0,0,1,1,0,1,safe_best_predicted,0.159622094050427,0,0,1,1
1601,ES,outage_sector,17,11,21436,21435,21435,0.249991236833438,0,-0.187012242378814,0,0,0,1,1,0,1,safe_best_predicted,0.187012242378814,0,0,1,1
1602,ES,outage_sector,17,13,21439,21438,21438,0.249991236833438,0,-0.115512689812523,0,0,0,1,1,0,1,safe_best_predicted,0.115512689812523,0,0,1,1
1603,ES,outage_sector,17,14,21442,21441,21441,0.249991236833438,0,-0.0503525502325576,0,0,0,1,1,0,1,safe_best_predicted,0.0503525502325576,0,0,1,1
1604,ES,outage_sector,17,17,21444,21444,21444,0,0,0,0,0,1,1,0,0,1,safe_best_predicted,0,0,1,1,1
1628,ES,low_load_energy_saving_candidate,18,1,21513,21513,21513,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1629,ES,low_load_energy_saving_candidate,18,2,21516,21515,21515,0.249991236833438,0,-0.188870897841769,0,0,0,1,1,0,1,safe_best_predicted,0.188870897841769,0,0,1,1
1630,ES,low_load_energy_saving_candidate,18,3,21519,21518,21518,0.249991236833438,0,-0.0814824106971897,0,0,0,1,1,0,1,safe_best_predicted,0.0814824106971897,0,0,1,1
1631,ES,low_load_energy_saving_candidate,18,4,21522,21521,21521,0.249991236833438,0,-0.0556787280357181,0,0,0,1,1,0,1,safe_best_predicted,0.0556787280357181,0,0,1,1
1632,ES,low_load_energy_saving_candidate,18,5,21525,21524,21524,0.249991236833438,0,-0.0694264093023368,0,0,0,1,1,0,1,safe_best_predicted,0.0694264093023368,0,0,1,1
1633,ES,low_load_energy_saving_candidate,18,6,21528,21527,21527,0.249991236833438,0,-0.169045582842287,0,0,0,1,1,0,1,safe_best_predicted,0.169045582842287,0,0,1,1
1634,ES,low_load_energy_saving_candidate,18,7,21531,21530,21530,0.249991236833438,0,-0.0511009069720129,0,0,0,1,1,0,1,safe_best_predicted,0.0511009069720129,0,0,1,1
1635,ES,low_load_energy_saving_candidate,18,9,21534,21533,21533,0.249991236833438,0,-0.0521415174490049,0,0,0,1,1,0,1,safe_best_predicted,0.0521415174490049,0,0,1,1
1636,ES,low_load_energy_saving_candidate,18,10,21536,21536,21536,0,0,0,0,0,1,1,0,0,1,safe_best_predicted,0,0,1,1,1
1637,ES,low_load_energy_saving_candidate,18,11,21539,21538,21538,0.249991236833438,0,-0.0592943115428971,0,0,0,1,1,0,1,safe_best_predicted,0.0592943115428971,0,0,1,1
1638,ES,low_load_energy_saving_candidate,18,12,21542,21541,21541,0.249991236833438,0,-0.000611000079746904,0,0,0,1,1,0,1,safe_best_predicted,0.000611000079746904,0,0,1,1
1639,ES,low_load_energy_saving_candidate,18,13,21545,21544,21544,0.249991236833438,0,-0.0810653655211737,0,0,0,1,1,0,1,safe_best_predicted,0.0810653655211737,0,0,1,1
1640,ES,low_load_energy_saving_candidate,18,14,21548,21547,21547,0.249991236833438,0,-0.0545506773644328,0,0,0,1,1,0,1,safe_best_predicted,0.0545506773644328,0,0,1,1
1641,ES,low_load_energy_saving_candidate,18,15,21551,21550,21550,0.249991236833438,0,-0.113147229468145,0,0,0,1,1,0,1,safe_best_predicted,0.113147229468145,0,0,1,1
1642,ES,low_load_energy_saving_candidate,18,16,21554,21553,21553,0.249991236833438,0,-0.0906922432256567,0,0,0,1,1,0,1,safe_best_predicted,0.0906922432256567,0,0,1,1
1643,ES,low_load_energy_saving_candidate,18,17,21557,21556,21556,0.249991236833438,0,-0.0727992271267929,0,0,0,1,1,0,1,safe_best_predicted,0.0727992271267929,0,0,1,1
1644,ES,low_load_energy_saving_candidate,18,18,21560,21560,21560,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1645,ES,low_load_energy_saving_candidate,18,19,21563,21562,21562,0.249991236833438,0,-0.147279834355862,0,0,0,1,1,0,1,safe_best_predicted,0.147279834355862,0,0,1,1
1646,ES,low_load_energy_saving_candidate,18,20,21566,21565,21565,0.249991236833438,0,-0.0353958623118079,0,0,0,1,1,0,1,safe_best_predicted,0.0353958623118079,0,0,1,1
1647,ES,low_load_energy_saving_candidate,18,21,21569,21569,21569,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1655,ES,low_load,19,1,21590,21589,21589,0.249991236833438,0,-0.0653136382941502,0,0,0,1,1,0,1,safe_best_predicted,0.0653136382941502,0,0,1,1
1656,ES,low_load,19,3,21593,21592,21592,0.249991236833438,0,-0.114805333084925,0,0,0,1,1,0,1,safe_best_predicted,0.114805333084925,0,0,1,1
1657,ES,low_load,19,4,21596,21595,21595,0.249991236833438,0,0.0173277969961353,0,0,0,1,1,0,1,safe_best_predicted,-0.0173277969961353,0,0,1,1
1658,ES,low_load,19,5,21599,21598,21598,0.249991236833438,0,-0.0300463019298188,0,0,0,1,1,0,1,safe_best_predicted,0.0300463019298188,0,0,1,1
1659,ES,low_load,19,6,21602,21602,21602,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1660,ES,low_load,19,7,21605,21605,21605,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1661,ES,low_load,19,8,21608,21608,21608,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1662,ES,low_load,19,10,21610,21610,21610,0,0,0,0,0,1,1,0,0,1,safe_best_predicted,0,0,1,1,1
1663,ES,low_load,19,11,21613,21612,21612,0.249991236833438,0,-0.051336046841981,0,0,0,1,1,0,1,safe_best_predicted,0.051336046841981,0,0,1,1
1664,ES,low_load,19,12,21616,21615,21615,0.249991236833438,0,0.000531397224187213,0,0,0,1,1,0,1,safe_best_predicted,-0.000531397224187213,0,0,1,1
1665,ES,low_load,19,13,21619,21618,21618,0.249991236833438,0,-0.0407903891320597,0,0,0,1,1,0,1,safe_best_predicted,0.0407903891320597,0,0,1,1
1666,ES,low_load,19,15,21622,21622,21622,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1667,ES,low_load,19,16,21625,21624,21624,0.249991236833438,0,-0.0807367809739432,0,0,0,1,1,0,1,safe_best_predicted,0.0807367809739432,0,0,1,1
1668,ES,low_load,19,17,21628,21627,21627,0.249991236833438,0,-0.14614422414006,0,0,0,1,1,0,1,safe_best_predicted,0.14614422414006,0,0,1,1
1669,ES,low_load,19,18,21631,21630,21630,0.249991236833438,0,-0.121449301566385,0,0,0,1,1,0,1,safe_best_predicted,0.121449301566385,0,0,1,1
1670,ES,low_load,19,19,21634,21633,21633,0.249991236833438,0,-0.0223992102022978,0,0,0,1,1,0,1,safe_best_predicted,0.0223992102022978,0,0,1,1
1671,ES,low_load,19,20,21637,21637,21637,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1672,ES,low_load,19,21,21640,21639,21639,0.249991236833438,0,-0.0803775539371937,0,0,0,1,1,0,1,safe_best_predicted,0.0803775539371937,0,0,1,1
1673,ES,low_load_energy_saving_candidate,19,1,21643,21643,21643,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1674,ES,low_load_energy_saving_candidate,19,2,21646,21645,21645,0.249991236833438,0,-0.189837046812872,0,0,0,1,1,0,1,safe_best_predicted,0.189837046812872,0,0,1,1
1675,ES,low_load_energy_saving_candidate,19,3,21649,21648,21648,0.249991236833438,0,-0.151631901739087,0,0,0,1,1,0,1,safe_best_predicted,0.151631901739087,0,0,1,1
1676,ES,low_load_energy_saving_candidate,19,4,21652,21651,21651,0.249991236833438,0,0.00516279473923759,0,0,0,1,1,0,1,safe_best_predicted,-0.00516279473923759,0,0,1,1
1677,ES,low_load_energy_saving_candidate,19,5,21655,21655,21655,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1678,ES,low_load_energy_saving_candidate,19,6,21658,21657,21657,0.249991236833438,0,-0.18956738045941,0,0,0,1,1,0,1,safe_best_predicted,0.18956738045941,0,0,1,1
1679,ES,low_load_energy_saving_candidate,19,7,21661,21660,21660,0.249991236833438,0,-0.0844789508590905,0,0,0,1,1,0,1,safe_best_predicted,0.0844789508590905,0,0,1,1
1680,ES,low_load_energy_saving_candidate,19,8,21664,21663,21663,0.249991236833438,0,-0.17245315933148,0,0,0,1,1,0,1,safe_best_predicted,0.17245315933148,0,0,1,1
1681,ES,low_load_energy_saving_candidate,19,9,21667,21667,21667,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1682,ES,low_load_energy_saving_candidate,19,10,21670,21669,21669,0.249991236833438,0,-0.164492746104136,0,0,0,1,1,0,1,safe_best_predicted,0.164492746104136,0,0,1,1
1683,ES,low_load_energy_saving_candidate,19,11,21673,21672,21672,0.249991236833438,0,-0.0924936475991894,0,0,0,1,1,0,1,safe_best_predicted,0.0924936475991894,0,0,1,1
1684,ES,low_load_energy_saving_candidate,19,12,21676,21675,21675,0.249991236833438,0,-0.107812989908533,0,0,0,1,1,0,1,safe_best_predicted,0.107812989908533,0,0,1,1
1685,ES,low_load_energy_saving_candidate,19,13,21679,21679,21679,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1686,ES,low_load_energy_saving_candidate,19,14,21682,21681,21681,0.249991236833438,0,-0.0391231537148212,0,0,0,1,1,0,1,safe_best_predicted,0.0391231537148212,0,0,1,1
1687,ES,low_load_energy_saving_candidate,19,15,21685,21684,21684,0.249991236833438,0,-0.0860730972273157,0,0,0,1,1,0,1,safe_best_predicted,0.0860730972273157,0,0,1,1
1688,ES,low_load_energy_saving_candidate,19,17,21688,21687,21687,0.249991236833438,0,-0.0335419045668038,0,0,0,1,1,0,1,safe_best_predicted,0.0335419045668038,0,0,1,1
1689,ES,low_load_energy_saving_candidate,19,18,21691,21690,21690,0.249991236833438,0,-0.112663309104175,0,0,0,1,1,0,1,safe_best_predicted,0.112663309104175,0,0,1,1
1690,ES,low_load_energy_saving_candidate,19,19,21694,21694,21694,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1691,ES,low_load_energy_saving_candidate,19,20,21697,21696,21696,0.249991236833438,0,-0.0161135418538968,0,0,0,1,1,0,1,safe_best_predicted,0.0161135418538968,0,0,1,1
1692,ES,low_load_energy_saving_candidate,19,21,21700,21700,21700,0.249991236833438,0.249991236833438,0.25,0.25,0.25,1,1,0,0,0,safe_best_predicted,0,0,1,1,1
1699,ES,degraded_sector,20,14,21719,21718,21718,0.249991236833438,0,-0.18418496102492,0,0,0,1,1,0,1,safe_best_predicted,0.18418496102492,0,0,1,1
1700,ES,degraded_sector,20,20,21721,21721,21721,0,0,0,0,0,1,1,0,0,1,safe_best_predicted,0,0,1,1,1
1739,ES,outage_sector,20,7,21831,21830,21830,0.249991236833438,0,-0.0898409239446449,0,0,0,1,1,0,1,safe_best_predicted,0.0898409239446449,0,0,1,1
1740,ES,outage_sector,20,20,21833,21833,21833,0,0,0,0,0,1,1,0,0,1,safe_best_predicted,0,0,1,1,1
1785,HO/MRO,handover_stress,1,2,22149,22149,22147,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1786,HO/MRO,handover_stress,1,3,22327,22386,22384,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,0,0,0
1787,HO/MRO,handover_stress,1,4,22505,22505,22503,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1788,HO/MRO,handover_stress,1,5,22683,22683,22681,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1789,HO/MRO,handover_stress,1,6,22861,22861,22859,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1790,HO/MRO,handover_stress,1,8,23039,23039,23037,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1791,HO/MRO,handover_stress,1,9,23217,23217,23215,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1792,HO/MRO,handover_stress,1,11,23395,23395,23393,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1793,HO/MRO,handover_stress,1,12,23573,23573,23571,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1794,HO/MRO,handover_stress,1,13,23751,23751,23749,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1795,HO/MRO,handover_stress,1,15,23929,23929,23927,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1796,HO/MRO,handover_stress,1,16,24107,24107,24105,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1797,HO/MRO,handover_stress,1,17,24285,24285,24283,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1798,HO/MRO,handover_stress,1,18,24463,24522,24520,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,0,0,0
1799,HO/MRO,handover_stress,1,19,24641,24641,24639,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1800,HO/MRO,handover_stress,1,20,24819,24819,24817,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1801,HO/MRO,handover_stress,1,21,24997,24997,24995,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1812,HO/MRO,outage_sector,1,2,26955,26955,26953,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1813,HO/MRO,outage_sector,1,5,27133,27133,27131,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1816,HO/MRO,degraded_sector,2,2,27714,27714,27665,0.134431850157558,0.134431850157558,0.13425,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1817,HO/MRO,degraded_sector,2,9,27845,27845,27843,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1818,HO/MRO,degraded_sector,2,10,28023,28023,28021,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1819,HO/MRO,handover_stress,2,1,28201,28201,28199,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1820,HO/MRO,handover_stress,2,3,28379,28379,28377,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1821,HO/MRO,handover_stress,2,5,28557,28557,28555,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1822,HO/MRO,handover_stress,2,8,28735,28735,28733,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1823,HO/MRO,handover_stress,2,9,28913,28913,28911,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1824,HO/MRO,handover_stress,2,10,29091,29091,29089,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1825,HO/MRO,handover_stress,2,12,29269,29269,29267,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
