coordinator_group_id,scenario_name,realization_id,module_name,accepted_action_id,accepted_action_type,decision_source_sector_id,decision_target_sector_id,source_sector_id,target_sector_id,coordinator_affected_sector_id,application_affected_sector_id,application_state_variable,affected_parameter,accepted_flag,rejected_flag,rejection_reason,module_priority,final_candidate_rank,not_applied_flag,rejection_type
58,low_load_energy_saving_candidate,19,ES,21700,sleep,21,21,21,21,21,21,sectors.is_sleeping,ES_state,1,0,,6,20,1,
14,degraded_sector,20,ES,21718,keep_active,14,14,14,14,14,14,none,none,1,0,,6,4,1,
14,degraded_sector,20,ES,21721,keep_active,20,20,20,20,20,20,none,none,1,0,,6,5,1,
59,outage_sector,20,ES,21830,keep_active,7,7,7,7,7,7,none,none,1,0,,6,2,1,
59,outage_sector,20,ES,21833,keep_active,20,20,20,20,20,20,none,none,1,0,,6,3,1,
38,handover_stress,1,HO/MRO,22149,handover_parameter_adjustment,2,12,2,12,2,12,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
38,handover_stress,1,HO/MRO,22386,handover_parameter_adjustment,3,20,3,20,3,20,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,2,1,
38,handover_stress,1,HO/MRO,22505,handover_parameter_adjustment,4,5,4,5,4,5,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,3,1,
38,handover_stress,1,HO/MRO,22683,handover_parameter_adjustment,5,1,5,1,5,1,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,4,1,
38,handover_stress,1,HO/MRO,22861,handover_parameter_adjustment,6,19,6,19,6,19,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,5,1,
38,handover_stress,1,HO/MRO,23039,handover_parameter_adjustment,8,10,8,10,8,10,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,6,1,
38,handover_stress,1,HO/MRO,23217,handover_parameter_adjustment,9,1,9,1,9,1,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
38,handover_stress,1,HO/MRO,23395,handover_parameter_adjustment,11,10,11,10,11,10,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
38,handover_stress,1,HO/MRO,23573,handover_parameter_adjustment,12,2,12,2,12,2,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,7,1,
38,handover_stress,1,HO/MRO,23751,handover_parameter_adjustment,13,2,13,2,13,2,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
38,handover_stress,1,HO/MRO,23929,handover_parameter_adjustment,15,17,15,17,15,17,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,8,1,
38,handover_stress,1,HO/MRO,24107,handover_parameter_adjustment,16,20,16,20,16,20,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
38,handover_stress,1,HO/MRO,24285,handover_parameter_adjustment,17,15,17,15,17,15,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,9,1,
38,handover_stress,1,HO/MRO,24522,handover_parameter_adjustment,18,3,18,3,18,3,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,10,1,
38,handover_stress,1,HO/MRO,24641,handover_parameter_adjustment,19,6,19,6,19,6,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,11,1,
38,handover_stress,1,HO/MRO,24819,handover_parameter_adjustment,20,3,20,3,20,3,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
38,handover_stress,1,HO/MRO,24997,handover_parameter_adjustment,21,19,21,19,21,19,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
60,outage_sector,1,HO/MRO,26955,handover_parameter_adjustment,2,12,2,12,2,12,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
60,outage_sector,1,HO/MRO,27133,handover_parameter_adjustment,5,1,5,1,5,1,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,2,1,
61,degraded_sector,2,HO/MRO,27714,handover_parameter_adjustment,2,12,2,12,2,12,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
61,degraded_sector,2,HO/MRO,27845,handover_parameter_adjustment,9,1,9,1,9,1,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,2,1,
61,degraded_sector,2,HO/MRO,28023,handover_parameter_adjustment,10,8,10,8,10,8,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,3,1,
40,handover_stress,2,HO/MRO,28201,handover_parameter_adjustment,1,5,1,5,1,5,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
40,handover_stress,2,HO/MRO,28379,handover_parameter_adjustment,3,16,3,16,3,16,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,2,1,
40,handover_stress,2,HO/MRO,28557,handover_parameter_adjustment,5,1,5,1,5,1,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,3,1,
40,handover_stress,2,HO/MRO,28735,handover_parameter_adjustment,8,10,8,10,8,10,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,4,1,
40,handover_stress,2,HO/MRO,28913,handover_parameter_adjustment,9,1,9,1,9,1,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
40,handover_stress,2,HO/MRO,29091,handover_parameter_adjustment,10,8,10,8,10,8,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,5,1,
40,handover_stress,2,HO/MRO,29269,handover_parameter_adjustment,12,2,12,2,12,2,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,6,1,
40,handover_stress,2,HO/MRO,29447,handover_parameter_adjustment,13,2,13,2,13,2,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
40,handover_stress,2,HO/MRO,29625,handover_parameter_adjustment,16,20,16,20,16,20,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,7,1,
40,handover_stress,2,HO/MRO,29803,handover_parameter_adjustment,17,15,17,15,17,15,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,8,1,
40,handover_stress,2,HO/MRO,29981,handover_parameter_adjustment,18,16,18,16,18,16,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
40,handover_stress,2,HO/MRO,30159,handover_parameter_adjustment,19,6,19,6,19,6,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,9,1,
40,handover_stress,2,HO/MRO,30337,handover_parameter_adjustment,20,3,20,3,20,3,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,10,1,
40,handover_stress,2,HO/MRO,30515,handover_parameter_adjustment,21,19,21,19,21,19,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,11,1,
62,overload,2,HO/MRO,32223,handover_parameter_adjustment,2,13,2,13,2,13,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
62,overload,2,HO/MRO,32283,no_op,5,0,5,0,0,0,none,none,1,0,,4,2,1,
62,overload,2,HO/MRO,32532,handover_parameter_adjustment,15,13,15,13,15,13,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
2,degraded_sector,3,HO/MRO,32651,handover_parameter_adjustment,3,16,3,16,3,16,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,3,1,
2,degraded_sector,3,HO/MRO,32829,handover_parameter_adjustment,13,2,13,2,13,2,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,4,1,
45,overload,3,HO/MRO,35843,no_op,2,0,2,0,0,0,none,none,1,0,,4,1,1,
63,mixed_conflict,4,HO/MRO,39462,handover_parameter_adjustment,2,12,2,12,2,12,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
63,mixed_conflict,4,HO/MRO,39758,handover_parameter_adjustment,5,4,5,4,5,4,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,2,1,
64,low_load,5,HO/MRO,43378,handover_parameter_adjustment,16,20,16,20,16,20,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
65,mixed_conflict,5,HO/MRO,44030,handover_parameter_adjustment,12,10,12,10,12,10,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
26,outage_sector,6,HO/MRO,49917,handover_parameter_adjustment,5,1,5,1,5,1,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,3,1,
26,outage_sector,6,HO/MRO,50095,handover_parameter_adjustment,9,1,9,1,9,1,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
26,outage_sector,6,HO/MRO,50273,handover_parameter_adjustment,17,15,17,15,17,15,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,4,1,
66,normal,7,HO/MRO,55079,handover_parameter_adjustment,1,5,1,5,1,5,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
66,normal,7,HO/MRO,55257,handover_parameter_adjustment,2,12,2,12,2,12,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,2,1,
66,normal,7,HO/MRO,55435,handover_parameter_adjustment,19,6,19,6,19,6,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,3,1,
66,normal,7,HO/MRO,55613,handover_parameter_adjustment,20,3,20,3,20,3,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,4,1,
67,overload,8,HO/MRO,61119,no_op,16,0,16,0,0,0,none,none,1,0,,4,1,1,
3,degraded_sector,9,HO/MRO,61309,handover_parameter_adjustment,10,8,10,8,10,8,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,2,1,
68,normal,9,HO/MRO,65937,handover_parameter_adjustment,13,2,13,2,13,2,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
68,normal,9,HO/MRO,66162,handover_parameter_adjustment,16,20,16,20,16,20,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,2,1,
69,overload,9,HO/MRO,66827,handover_parameter_adjustment,2,12,2,12,2,12,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
69,overload,9,HO/MRO,67052,handover_parameter_adjustment,9,1,9,1,9,1,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,2,1,
70,normal,10,HO/MRO,70565,handover_parameter_adjustment,2,12,2,12,2,12,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
70,normal,10,HO/MRO,70743,handover_parameter_adjustment,13,2,13,2,13,2,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,2,1,
71,low_load_energy_saving_candidate,11,HO/MRO,76617,handover_parameter_adjustment,6,19,6,19,6,19,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
72,handover_stress,13,HO/MRO,85517,handover_parameter_adjustment,1,5,1,5,1,5,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
72,handover_stress,13,HO/MRO,85742,handover_parameter_adjustment,2,12,2,12,2,12,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,2,1,
72,handover_stress,13,HO/MRO,85873,handover_parameter_adjustment,3,16,3,16,3,16,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,3,1,
72,handover_stress,13,HO/MRO,86110,handover_parameter_adjustment,5,9,5,9,5,9,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,4,1,
72,handover_stress,13,HO/MRO,86229,handover_parameter_adjustment,8,10,8,10,8,10,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,5,1,
72,handover_stress,13,HO/MRO,86466,handover_parameter_adjustment,9,7,9,7,9,7,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,6,1,
72,handover_stress,13,HO/MRO,86644,handover_parameter_adjustment,12,13,12,13,12,13,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,7,1,
72,handover_stress,13,HO/MRO,86822,handover_parameter_adjustment,13,12,13,12,13,12,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
72,handover_stress,13,HO/MRO,86941,handover_parameter_adjustment,14,13,14,13,14,13,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
72,handover_stress,13,HO/MRO,87119,handover_parameter_adjustment,16,20,16,20,16,20,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,8,1,
72,handover_stress,13,HO/MRO,87297,handover_parameter_adjustment,17,15,17,15,17,15,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,9,1,
72,handover_stress,13,HO/MRO,87475,handover_parameter_adjustment,20,3,20,3,20,3,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,10,1,
73,low_load,13,HO/MRO,87653,handover_parameter_adjustment,2,12,2,12,2,12,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
73,low_load,13,HO/MRO,87831,handover_parameter_adjustment,9,1,9,1,9,1,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,2,1,
73,low_load,13,HO/MRO,88009,handover_parameter_adjustment,13,2,13,2,13,2,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,3,1,
74,mixed_conflict,13,HO/MRO,88471,handover_parameter_adjustment,10,11,10,11,10,11,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
75,low_load,17,HO/MRO,107589,handover_parameter_adjustment,3,16,3,16,3,16,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
76,low_load_energy_saving_candidate,17,HO/MRO,107814,handover_parameter_adjustment,20,3,20,3,20,3,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
10,mixed_conflict,17,HO/MRO,107933,no_op,1,0,1,0,0,0,none,none,1,0,,4,2,1,
10,mixed_conflict,17,HO/MRO,108229,handover_parameter_adjustment,9,7,9,7,9,7,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,3,1,
55,outage_sector,17,HO/MRO,108479,handover_parameter_adjustment,2,12,2,12,2,12,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
55,outage_sector,17,HO/MRO,108657,handover_parameter_adjustment,12,2,12,2,12,2,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,2,1,
55,outage_sector,17,HO/MRO,108835,handover_parameter_adjustment,20,3,20,3,20,3,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,3,1,
77,handover_stress,18,HO/MRO,109369,handover_parameter_adjustment,1,5,1,5,1,5,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
77,handover_stress,18,HO/MRO,109547,handover_parameter_adjustment,2,12,2,12,2,12,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,2,1,
77,handover_stress,18,HO/MRO,109784,handover_parameter_adjustment,3,20,3,20,3,20,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,3,1,
77,handover_stress,18,HO/MRO,109903,handover_parameter_adjustment,5,1,5,1,5,1,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,4,1,
77,handover_stress,18,HO/MRO,110128,handover_parameter_adjustment,6,19,6,19,6,19,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,5,1,
77,handover_stress,18,HO/MRO,110259,handover_parameter_adjustment,7,8,7,8,7,8,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,6,1,
77,handover_stress,18,HO/MRO,110437,handover_parameter_adjustment,8,10,8,10,8,10,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,7,1,
77,handover_stress,18,HO/MRO,110615,handover_parameter_adjustment,9,1,9,1,9,1,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
77,handover_stress,18,HO/MRO,110793,handover_parameter_adjustment,10,8,10,8,10,8,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
77,handover_stress,18,HO/MRO,110971,handover_parameter_adjustment,12,2,12,2,12,2,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,8,1,
77,handover_stress,18,HO/MRO,111149,handover_parameter_adjustment,13,2,13,2,13,2,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
77,handover_stress,18,HO/MRO,111327,handover_parameter_adjustment,15,17,15,17,15,17,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,9,1,
77,handover_stress,18,HO/MRO,111505,handover_parameter_adjustment,16,20,16,20,16,20,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
77,handover_stress,18,HO/MRO,111742,handover_parameter_adjustment,18,3,18,3,18,3,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,10,1,
77,handover_stress,18,HO/MRO,111861,handover_parameter_adjustment,20,3,20,3,20,3,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
78,handover_stress,19,HO/MRO,114887,handover_parameter_adjustment,1,5,1,5,1,5,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
78,handover_stress,19,HO/MRO,115065,handover_parameter_adjustment,2,12,2,12,2,12,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,2,1,
78,handover_stress,19,HO/MRO,115243,handover_parameter_adjustment,3,16,3,16,3,16,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,3,1,
78,handover_stress,19,HO/MRO,115480,handover_parameter_adjustment,5,9,5,9,5,9,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,4,1,
78,handover_stress,19,HO/MRO,115599,handover_parameter_adjustment,6,19,6,19,6,19,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,5,1,
78,handover_stress,19,HO/MRO,115777,handover_parameter_adjustment,8,10,8,10,8,10,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,6,1,
78,handover_stress,19,HO/MRO,116014,handover_parameter_adjustment,9,7,9,7,9,7,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,7,1,
78,handover_stress,19,HO/MRO,116133,handover_parameter_adjustment,10,8,10,8,10,8,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,8,1,
78,handover_stress,19,HO/MRO,116429,handover_parameter_adjustment,12,10,12,10,12,10,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
78,handover_stress,19,HO/MRO,116548,handover_parameter_adjustment,13,12,13,12,13,12,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
78,handover_stress,19,HO/MRO,116667,handover_parameter_adjustment,15,17,15,17,15,17,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,9,1,
78,handover_stress,19,HO/MRO,116845,handover_parameter_adjustment,16,20,16,20,16,20,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,10,1,
78,handover_stress,19,HO/MRO,117023,handover_parameter_adjustment,17,15,17,15,17,15,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,11,1,
78,handover_stress,19,HO/MRO,117201,handover_parameter_adjustment,18,16,18,16,18,16,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
78,handover_stress,19,HO/MRO,117379,handover_parameter_adjustment,19,6,19,6,19,6,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,12,1,
78,handover_stress,19,HO/MRO,117557,handover_parameter_adjustment,20,3,20,3,20,3,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,13,1,
78,handover_stress,19,HO/MRO,117735,handover_parameter_adjustment,21,19,21,19,21,19,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,0,1,Both actions write the same simulator state variable on the same application sector.,4,0,1,duplicate_application_target_parameter
79,normal,19,HO/MRO,118803,handover_parameter_adjustment,1,5,1,5,1,5,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
79,normal,19,HO/MRO,118981,handover_parameter_adjustment,2,12,2,12,2,12,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,2,1,
79,normal,19,HO/MRO,119159,handover_parameter_adjustment,16,20,16,20,16,20,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,3,1,
79,normal,19,HO/MRO,119337,handover_parameter_adjustment,17,15,17,15,17,15,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,4,1,
14,degraded_sector,20,HO/MRO,120227,handover_parameter_adjustment,5,1,5,1,5,1,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,2,1,
14,degraded_sector,20,HO/MRO,120405,handover_parameter_adjustment,16,20,16,20,16,20,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,3,1,
80,low_load,20,HO/MRO,123965,handover_parameter_adjustment,4,5,4,5,4,5,sectors.hom_offset_dB|sectors.ttt_offset_ms|sectors.cio_dB,HOM|TTT|CIO,1,0,,4,1,1,
