oracle_group_id,scenario_name,realization_id,source_sector_id,module_name,selected_action_id,selected_action_type,target_sector_id,reward,safety_valid,oracle_selection_reason,is_noop,delta_prs_dB,delta_tilt_deg,delta_cio_dB,delta_hom_dB,delta_ttt_ms,es_action,pre_source_load_ratio,post_source_load_ratio,pre_source_RSRP_dBm,post_source_RSRP_dBm,pre_source_SINR_dB,post_source_SINR_dB,pre_source_qos_satisfaction_ratio,post_source_qos_satisfaction_ratio,pre_source_attach_rate,post_source_attach_rate,pre_source_handover_risk_score,post_source_handover_risk_score
109,mixed_conflict,2,12,LB/MLB,9534,cio_bias_to_neighbor,2,-0.1338,1,safe_best_reward,0,0,0,-3,0,0,,1.04237762800324,1.05737762800324,-89.308686618068,-89.308686618068,7.07413152764375,7.07413152764375,1,0.9985,1,1,0.192307692307692,0.192307692307692
110,mixed_conflict,2,13,LB/MLB,9547,cio_bias_to_neighbor,2,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.96556049821981,1.98056049821981,-90.6329280592815,-90.6329280592815,6.20573547057794,6.20573547057794,0,0,0.972222222222222,0.972222222222222,0.171428571428571,0.171428571428571
111,mixed_conflict,2,15,LB/MLB,9568,cio_bias_to_neighbor,14,-0.1338,1,safe_best_reward,0,0,0,-3,0,0,,1.14002487122118,1.15502487122118,-90.8303363866274,-90.8303363866274,7.02096200997034,7.02096200997034,1,0.9985,1,1,0.16,0.16
112,mixed_conflict,2,16,LB/MLB,9582,cio_bias_to_neighbor,18,0.26125,1,safe_best_reward,0,0,0,3,0,0,,2.21829937723422,1.96829937723422,-87.504144590326,-87.504144590326,6.85746049175269,6.81996049175269,0,0.0875,1,1,0.193548387096774,0.193548387096774
113,mixed_conflict,2,17,LB/MLB,9584,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.98854689723493,1.98854689723493,-89.603755012827,-89.603755012827,8.04048745978811,8.04048745978811,0,0,1,1,0.32,0.32
114,mixed_conflict,2,19,LB/MLB,9597,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.841651410179787,0.841651410179787,-87.7376418108497,-87.7376418108497,9.5377176919014,9.5377176919014,1,1,0.96,0.96,0.166666666666667,0.166666666666667
115,mixed_conflict,2,20,LB/MLB,9610,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.27126467554601,1.27126467554601,-89.7999178202826,-89.7999178202826,5.15282362406688,5.15282362406688,0,0,0.947368421052632,0.947368421052632,0.277777777777778,0.277777777777778
116,mixed_conflict,2,21,LB/MLB,9625,cio_bias_to_neighbor,19,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.32561936112456,1.34061936112456,-86.5848249001115,-86.5848249001115,12.5621827380101,12.5621827380101,0,0,0.962962962962963,0.962962962962963,0.0769230769230769,0.0769230769230769
117,normal,2,9,LB/MLB,9644,cio_bias_to_neighbor,7,0.06625,1,safe_best_reward,0,0,0,6,0,0,,1.10039653882454,0.85039653882454,-88.6647960700146,-88.6647960700146,3.97874754153389,3.94124754153389,1,1,0.931034482758621,0.931034482758621,0.37037037037037,0.37037037037037
118,outage_sector,2,17,LB/MLB,9649,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.827855260050664,0.827855260050664,-90.0447216376618,-90.0447216376618,4.61336349914962,4.61336349914962,1,1,1,1,0.3,0.3
119,outage_sector,2,20,LB/MLB,9662,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.803452172609357,0.803452172609357,-85.0944080937292,-85.0944080937292,9.62416074237242,9.62416074237242,1,1,0.896551724137931,0.896551724137931,0.230769230769231,0.230769230769231
120,overload,2,1,LB/MLB,9686,cio_bias_to_neighbor,3,-0.0133409124122607,1,safe_best_reward,0,0,0,3,0,0,,0.955652969721298,0.877826484860649,-85.2033416667683,-85.2033416667683,8.7058959230231,8.694221950294,1,1,0.952380952380952,0.952380952380952,0.2,0.2
121,overload,2,2,LB/MLB,9694,cio_bias_to_neighbor,13,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.45271055524207,1.46771055524207,-87.2755692122445,-87.2755692122445,5.91973186152081,5.91973186152081,0,0,1,1,0.333333333333333,0.333333333333333
122,overload,2,4,LB/MLB,9713,cio_bias_to_neighbor,19,0.0218476940365642,1,safe_best_reward,0,0,0,6,0,0,,1.00492151678839,0.8,-85.6741112871564,-85.6741112871564,13.6210881291946,13.5903499016763,1,1,0.961538461538462,0.961538461538462,0.16,0.16
123,overload,2,5,LB/MLB,9714,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.94476346899129,1.94476346899129,-89.1816795259228,-89.1816795259228,4.63944801647516,4.63944801647516,0,0,1,1,0.35,0.35
124,overload,2,6,LB/MLB,9730,cio_bias_to_neighbor,19,0.0583928980055523,1,safe_best_reward,0,0,0,3,0,0,,1.10130537666102,0.95065268833051,-89.2207676975278,-89.2207676975278,7.23735606500882,7.21475816175924,1,1,1,1,0.181818181818182,0.181818181818182
125,overload,2,7,LB/MLB,9740,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.19339608742882,1.19339608742882,-91.8164879053335,-91.8164879053335,7.29010759948341,7.29010759948341,1,1,0.944444444444444,0.944444444444444,0.235294117647059,0.235294117647059
126,overload,2,8,LB/MLB,9763,cio_bias_to_neighbor,13,-0.1338,1,safe_best_reward,0,0,0,-3,0,0,,1.21960865906917,1.23460865906917,-88.1159207138928,-88.1159207138928,9.27640635150304,9.27640635150304,1,0.9985,1,1,0.0454545454545455,0.0454545454545455
127,overload,2,9,LB/MLB,9766,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,0.970937006308699,0.970937006308699,-84.8659438833366,-84.8659438833366,8.7885094126564,8.7885094126564,1,1,0.85,0.85,0.117647058823529,0.117647058823529
128,overload,2,10,LB/MLB,9779,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.06245600364696,1.06245600364696,-89.2007521131771,-89.2007521131771,7.80737228422311,7.80737228422311,1,1,1,1,0.111111111111111,0.111111111111111
129,overload,2,11,LB/MLB,9792,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,2.0504617597099,2.0504617597099,-88.5491747444426,-88.5491747444426,11.973521754321,11.973521754321,0,0,0.935483870967742,0.935483870967742,0.0344827586206897,0.0344827586206897
130,overload,2,12,LB/MLB,9811,cio_bias_to_neighbor,13,-0.127500000000001,1,safe_best_reward,0,0,0,-3,0,0,,2.86419769140262,2.87919769140262,-87.7664970943528,-87.7664970943528,6.53330409270925,6.53330409270925,0,0,0.966666666666667,0.966666666666667,0.206896551724138,0.206896551724138
131,overload,2,13,LB/MLB,9818,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.883224979439868,0.883224979439868,-86.5464228895814,-86.5464228895814,7.95140805461066,7.95140805461066,1,1,0.956521739130435,0.956521739130435,0.181818181818182,0.181818181818182
132,overload,2,14,LB/MLB,9833,cio_bias_to_neighbor,13,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,2.10881254745993,2.12381254745993,-92.0940046410537,-92.0940046410537,9.543035339488,9.543035339488,0,0,1,1,0.136363636363636,0.136363636363636
133,overload,2,16,LB/MLB,9844,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.853159580706643,0.853159580706643,-88.187947212154,-88.187947212154,7.60756856583268,7.60756856583268,1,1,0.916666666666667,0.916666666666667,0.136363636363636,0.136363636363636
134,overload,2,17,LB/MLB,9860,cio_bias_to_neighbor,15,-0.0114937842816551,1,safe_best_reward,0,0,0,3,0,0,,0.959403483692071,0.879701741846036,-89.0400975394388,-89.0400975394388,7.45456542252643,7.44261016124953,1,1,0.96,0.96,0.125,0.125
135,overload,2,18,LB/MLB,9870,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.822842117557802,0.822842117557802,-89.877523329531,-89.877523329531,11.7836945194249,11.7836945194249,1,1,1,1,0.125,0.125
136,overload,2,20,LB/MLB,9886,cio_bias_to_neighbor,3,0.0129368002069303,1,safe_best_reward,0,0,0,3,0,0,,1.00900873138463,0.904504365692315,-88.4374426405528,-88.4374426405528,6.86710319941553,6.85142754456168,1,1,0.947368421052632,0.947368421052632,0.166666666666667,0.166666666666667
137,overload,2,21,LB/MLB,9899,cio_bias_to_neighbor,19,0.0399202704077107,1,safe_best_reward,0,0,0,3,0,0,,1.06379750336591,0.931898751682955,-87.7644278130448,-87.7644278130448,11.5645559195735,11.5447711068211,1,1,1,1,0.0645161290322581,0.0645161290322581
138,degraded_sector,3,1,LB/MLB,9913,cio_bias_to_neighbor,5,0.06625,1,safe_best_reward,0,0,0,6,0,0,,1.10037126055819,0.85037126055819,-90.6949091565978,-90.6949091565978,4.88212524267268,4.84462524267268,1,1,0.931034482758621,0.931034482758621,0.185185185185185,0.185185185185185
139,handover_stress,3,2,LB/MLB,9925,cio_bias_to_neighbor,12,-0.0354181123517538,1,safe_best_reward,0,0,0,3,0,0,,0.910826167813698,0.855413083906849,-88.9559806863908,-88.9559806863908,5.06165261465365,5.05334065206762,1,1,0.897435897435897,0.897435897435897,0.485714285714286,0.485714285714286
140,handover_stress,3,3,LB/MLB,9942,cio_bias_to_neighbor,20,0.033652871314018,1,safe_best_reward,0,0,0,3,0,0,,1.05107181992694,0.92553590996347,-93.3302254025924,-93.3302254025924,3.02938547371394,3.01055508721942,1,1,0.821428571428571,0.821428571428571,0.739130434782609,0.739130434782609
141,handover_stress,3,16,LB/MLB,9948,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.828890355370539,0.828890355370539,-91.0233592746534,-91.0233592746534,4.35123168679244,4.35123168679244,1,1,0.9,0.9,0.555555555555556,0.555555555555556
142,mixed_conflict,3,4,LB/MLB,9961,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.811109704847677,0.811109704847677,-91.1399186291866,-91.1399186291866,8.85149949073735,8.85149949073735,1,1,1,1,0.133333333333333,0.133333333333333
143,mixed_conflict,3,5,LB/MLB,9976,cio_bias_to_neighbor,1,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.62782015970972,1.64282015970972,-86.6198794287798,-86.6198794287798,9.2303664101349,9.2303664101349,0,0,1,1,0.0454545454545455,0.0454545454545455
144,mixed_conflict,3,6,LB/MLB,9987,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.72334897990219,1.72334897990219,-91.4462751347063,-91.4462751347063,5.83758857691938,5.83758857691938,0,0,0.944444444444444,0.944444444444444,0.235294117647059,0.235294117647059
145,mixed_conflict,3,7,LB/MLB,10000,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.849710581115311,0.849710581115311,-86.433810387189,-86.433810387189,13.3897060320975,13.3897060320975,1,1,1,1,0,0
146,mixed_conflict,3,8,LB/MLB,10013,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.850959297963598,0.850959297963598,-88.162258627096,-88.162258627096,8.03391924247093,8.03391924247093,1,1,0.904761904761905,0.904761904761905,0.210526315789474,0.210526315789474
147,mixed_conflict,3,9,LB/MLB,10028,cio_bias_to_neighbor,1,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.55719020030835,1.57219020030835,-86.3300240814792,-86.3300240814792,7.60023038686187,7.60023038686187,0,0,0.96551724137931,0.96551724137931,0.178571428571429,0.178571428571429
148,mixed_conflict,3,10,LB/MLB,10041,cio_bias_to_neighbor,8,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.769173621819,1.784173621819,-88.1487509518902,-88.1487509518902,9.05424522220121,9.05424522220121,0,0,0.96875,0.96875,0.129032258064516,0.129032258064516
149,mixed_conflict,3,11,LB/MLB,10052,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.888530231491727,0.888530231491727,-86.5880480340232,-86.5880480340232,10.8408046211622,10.8408046211622,1,1,0.964285714285714,0.964285714285714,0.0740740740740741,0.0740740740740741
150,mixed_conflict,3,12,LB/MLB,10068,cio_bias_to_neighbor,2,0.0928114796445559,1,safe_best_reward,0,0,0,3,0,0,,2.25688428588669,2.00688428588669,-89.6145795866389,-89.6145795866389,4.77971658717291,4.74221658717291,0,0.0875,0.96,0.96,0.25,0.25
151,mixed_conflict,3,13,LB/MLB,10089,cio_bias_to_neighbor,15,0.24652193582895,1,safe_best_reward,0,0,0,3,0,0,,1.27903478409815,1.03951739204908,-87.2715284643613,-87.2715284643613,7.38009949364701,7.34417188483965,0,0.0838310872171762,0.923076923076923,0.923076923076923,0.25,0.25
152,mixed_conflict,3,14,LB/MLB,10102,cio_bias_to_neighbor,2,0.0278065049344035,1,safe_best_reward,0,0,0,3,0,0,,1.03920102524752,0.91960051262376,-88.7828457993991,-88.7828457993991,10.6972884151437,10.6793483382501,1,1,0.962962962962963,0.962962962962963,0.0769230769230769,0.0769230769230769
153,mixed_conflict,3,16,LB/MLB,10111,cio_bias_to_neighbor,3,0.26125,1,safe_best_reward,0,0,0,3,0,0,,1.39631322209439,1.14631322209439,-88.6905024710062,-88.6905024710062,7.20481670953521,7.16731670953521,0,0.0875,0.869565217391304,0.869565217391304,0.1,0.1
154,mixed_conflict,3,19,LB/MLB,10117,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.38992200998764,1.38992200998764,-91.5730864463944,-91.5730864463944,5.16990240730014,5.16990240730014,0,0,1,1,0.285714285714286,0.285714285714286
155,mixed_conflict,3,20,LB/MLB,10133,cio_bias_to_neighbor,3,0.26125,1,safe_best_reward,0,0,0,3,0,0,,2.84592344940663,2.59592344940663,-89.3834781591308,-89.3834781591308,6.95110045945489,6.91360045945489,0,0.0875,0.95,0.95,0.131578947368421,0.131578947368421
156,mixed_conflict,3,21,LB/MLB,10143,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.563775839964,1.563775839964,-90.363859707328,-90.363859707328,11.8924108791291,11.8924108791291,0,0,0.967741935483871,0.967741935483871,0.0666666666666667,0.0666666666666667
157,normal,3,3,LB/MLB,10160,cio_bias_to_neighbor,16,0.06625,1,safe_best_reward,0,0,0,6,0,0,,1.05005479137602,0.80005479137602,-86.4837294707551,-86.4837294707551,6.68135256215601,6.64385256215601,1,1,0.96551724137931,0.96551724137931,0.178571428571429,0.178571428571429
158,outage_sector,3,5,LB/MLB,10172,cio_bias_to_neighbor,1,-0.0396903804912201,1,safe_best_reward,0,0,0,3,0,0,,0.902151511692954,0.851075755846477,-90.2530848346169,-90.2530848346169,4.7924924244035,4.78483106102653,1,1,0.952380952380952,0.952380952380952,0.25,0.25
159,overload,3,1,LB/MLB,10182,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.0818032197302,1.0818032197302,-85.9293375048085,-85.9293375048085,7.50437655221206,7.50437655221206,1,1,0.95,0.95,0.210526315789474,0.210526315789474
160,overload,3,3,LB/MLB,10201,cio_bias_to_neighbor,20,-0.1338,1,safe_best_reward,0,0,0,-3,0,0,,1.09146383551746,1.10646383551746,-85.8719109630052,-85.8719109630052,6.62484730292963,6.62484730292963,1,0.9985,0.944444444444444,0.944444444444444,0.235294117647059,0.235294117647059
161,overload,3,5,LB/MLB,10218,cio_bias_to_neighbor,4,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.25340522492329,1.26840522492329,-85.9113230865635,-85.9113230865635,8.837237074123,8.837237074123,0,0,1,1,0.142857142857143,0.142857142857143
162,overload,3,6,LB/MLB,10231,cio_bias_to_neighbor,20,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.52079908535513,1.53579908535513,-86.1729033460411,-86.1729033460411,10.7393122764612,10.7393122764612,0,0,0.96969696969697,0.96969696969697,0.125,0.125
163,overload,3,8,LB/MLB,10241,cio_bias_to_neighbor,7,0.26125,1,safe_best_reward,0,0,0,3,0,0,,1.39481838354033,1.14481838354033,-89.3558277042961,-89.3558277042961,9.79044722695065,9.75294722695065,0,0.0875,1,1,0.0606060606060606,0.0606060606060606
164,overload,3,9,LB/MLB,10254,cio_bias_to_neighbor,7,0.087719921533234,1,safe_best_reward,0,0,0,3,0,0,,1.16085263255479,0.980426316277395,-87.6432982048909,-87.6432982048909,6.14247024976455,6.11540630232294,1,1,1,1,0.173913043478261,0.173913043478261
165,overload,3,10,LB/MLB,10260,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.26363087297631,1.26363087297631,-88.7778146971825,-88.7778146971825,8.71383950567251,8.71383950567251,0,0,1,1,0.130434782608696,0.130434782608696
166,overload,3,11,LB/MLB,10283,cio_bias_to_neighbor,2,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.42364614802146,1.43864614802146,-90.634363636073,-90.634363636073,9.14358521245644,9.14358521245644,0,0,0.944444444444444,0.944444444444444,0.294117647058824,0.294117647058824
167,overload,3,12,LB/MLB,10288,cio_bias_to_neighbor,2,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,2.216713451513,2.231713451513,-88.6647600283732,-88.6647600283732,4.8843806187861,4.8843806187861,0,0,1,1,0.260869565217391,0.260869565217391
168,overload,3,13,LB/MLB,10301,cio_bias_to_neighbor,2,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.27481214789346,1.28981214789346,-86.4361351168969,-86.4361351168969,6.69281037956503,6.69281037956503,0,0,0.947368421052632,0.947368421052632,0.222222222222222,0.222222222222222
169,overload,3,15,LB/MLB,10323,cio_bias_to_neighbor,14,0.225640627662636,1,safe_best_reward,0,0,0,3,0,0,,1.50906627867427,1.25906627867427,-85.068811131562,-85.068811131562,11.9713930993924,11.9338930993924,0,0.0875,0.954545454545455,0.954545454545455,0.142857142857143,0.142857142857143
170,overload,3,16,LB/MLB,10327,cio_bias_to_neighbor,20,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.32969731692793,1.34469731692793,-86.1402549861634,-86.1402549861634,8.33657202549017,8.33657202549017,0,0,0.925925925925926,0.925925925925926,0.12,0.12
171,overload,3,17,LB/MLB,10338,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,0.970596687939719,0.970596687939719,-87.3791643005615,-87.3791643005615,9.80267075372835,9.80267075372835,1,1,0.96,0.96,0.125,0.125
172,overload,3,18,LB/MLB,10351,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,2.08730981762224,2.08730981762224,-89.4375953514983,-89.4375953514983,10.3047499048554,10.3047499048554,0,0,0.958333333333333,0.958333333333333,0.0434782608695652,0.0434782608695652
173,overload,3,19,LB/MLB,10374,cio_bias_to_neighbor,20,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.41660981496868,1.43160981496868,-88.6637446457167,-88.6637446457167,6.90794118381329,6.90794118381329,0,0,1,1,0.294117647058824,0.294117647058824
174,overload,3,20,LB/MLB,10377,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.828045861789932,0.828045861789932,-86.3780569986902,-86.3780569986902,8.1369472345877,8.1369472345877,1,1,0.96,0.96,0.208333333333333,0.208333333333333
175,overload,3,21,LB/MLB,10400,cio_bias_to_neighbor,20,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.32979765864081,1.34479765864081,-89.6278516969977,-89.6278516969977,11.7866343166598,11.7866343166598,0,0,1,1,0.08,0.08
176,degraded_sector,4,6,LB/MLB,10403,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.831367584966799,0.831367584966799,-88.8681544819777,-88.8681544819777,9.19626493722853,9.19626493722853,1,1,0.9,0.9,0.148148148148148,0.148148148148148
177,degraded_sector,4,12,LB/MLB,10419,cio_bias_to_neighbor,2,-0.0238668566292451,1,safe_best_reward,0,0,0,3,0,0,,0.934280494153817,0.867140247076909,-90.4978288262555,-90.4978288262555,4.71506814642254,4.704997109361,1,1,0.909090909090909,0.909090909090909,0.3,0.3
178,degraded_sector,4,13,LB/MLB,10433,cio_bias_to_neighbor,2,0.05540156711438,1,safe_best_reward,0,0,0,6,0,0,,1.03898636255267,0.8,-88.1750810990956,-88.1750810990956,6.35361972539177,6.31777177100887,1,1,0.96551724137931,0.96551724137931,0.214285714285714,0.214285714285714
179,degraded_sector,4,17,LB/MLB,10442,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.869013326412092,0.869013326412092,-88.4984671292658,-88.4984671292658,7.1647747301143,7.1647747301143,1,1,1,1,0.161290322580645,0.161290322580645
180,handover_stress,4,2,LB/MLB,10455,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.836616199217232,0.836616199217232,-89.0728309381153,-89.0728309381153,5.47008376658076,5.47008376658076,1,1,0.894736842105263,0.894736842105263,0.441176470588235,0.441176470588235
181,handover_stress,4,16,LB/MLB,10471,cio_bias_to_neighbor,20,0.0697161126571549,1,safe_best_reward,0,0,0,3,0,0,,1.124296675446,0.962148337723,-89.5330071113507,-89.5330071113507,6.06119792462678,6.03687567396833,1,1,0.909090909090909,0.909090909090909,0.466666666666667,0.466666666666667
182,mixed_conflict,4,1,LB/MLB,10492,cio_bias_to_neighbor,3,0.117368080745819,1,safe_best_reward,0,0,0,3,0,0,,1.59901120428592,1.34901120428592,-85.211446912455,-85.211446912455,8.22441054141602,8.18691054141602,0,0.0875,0.96,0.96,0.166666666666667,0.166666666666667
183,mixed_conflict,4,2,LB/MLB,10496,cio_bias_to_neighbor,12,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.35616342865085,1.37116342865085,-89.1513644786846,-89.1513644786846,5.37612136580831,5.37612136580831,0,0,1,1,0.318181818181818,0.318181818181818
184,mixed_conflict,4,5,LB/MLB,10518,cio_bias_to_neighbor,4,0.26125,1,safe_best_reward,0,0,0,3,0,0,,1.76280196913368,1.51280196913368,-88.3970157597465,-88.3970157597465,7.523755077893,7.486255077893,0,0.0875,0.96,0.96,0.333333333333333,0.333333333333333
185,mixed_conflict,4,6,LB/MLB,10520,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.05568692849674,1.05568692849674,-86.6860588419368,-86.6860588419368,9.86956314597865,9.86956314597865,1,1,0.962962962962963,0.962962962962963,0.192307692307692,0.192307692307692
186,mixed_conflict,4,7,LB/MLB,10533,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.810739602335642,0.810739602335642,-87.6354674552374,-87.6354674552374,10.9381613375976,10.9381613375976,1,1,0.961538461538462,0.961538461538462,0.2,0.2
187,mixed_conflict,4,8,LB/MLB,10552,cio_bias_to_neighbor,7,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.6989018340989,1.7139018340989,-87.8000449524366,-87.8000449524366,8.10393431903757,8.10393431903757,0,0,1,1,0.148148148148148,0.148148148148148
188,mixed_conflict,4,9,LB/MLB,10565,cio_bias_to_neighbor,7,-0.1338,1,safe_best_reward,0,0,0,-3,0,0,,0.949072636581264,0.964072636581264,-89.0549490520063,-89.0549490520063,6.7023659261829,6.7023659261829,1,0.9985,0.956521739130435,0.956521739130435,0.181818181818182,0.181818181818182
189,mixed_conflict,4,10,LB/MLB,10578,cio_bias_to_neighbor,11,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.91949805131248,1.93449805131248,-88.131145197761,-88.131145197761,9.10789387602868,9.10789387602868,0,0,1,1,0.0952380952380952,0.0952380952380952
190,mixed_conflict,4,11,LB/MLB,10585,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.863760385758993,0.863760385758993,-91.3010116801374,-91.3010116801374,10.6546686148734,10.6546686148734,1,1,1,1,0.1,0.1
191,mixed_conflict,4,13,LB/MLB,10604,cio_bias_to_neighbor,12,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.78761791108312,1.80261791108312,-86.2066962070277,-86.2066962070277,7.11076373971846,7.11076373971846,0,0,1,1,0.24,0.24
